anio,cat_inac,cat_ocup,ch03,ch04,ch06,ch07,ch08,ch12,ch13,ch14,codusu,estado,ipcf,itf,miembros_hogar,nivel_ed,nro_hogar,pondera,pp03d,pp04a,pp04c,pp10a,pp3e_tot,pp3e_tot_missing,pp3f_tot,pp3f_tot_missing,lp_pc,pobre
2005,1.0,0.0,2.0,2.0,69.0,2.0,4.0,2.0,2.0,3.0,260828,3.0,416.6666666666667,2500.0,6.0,1.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,35.0,2.0,1.0,4.0,1.0,,260828,1.0,416.6666666666667,2500.0,6.0,4.0,1.0,177.0,0.0,2.0,6.0,0.0,50.0,0,0.0,0,205.07,0
2005,4.0,0.0,4.0,2.0,24.0,2.0,1.0,4.0,2.0,1.0,260828,3.0,416.6666666666667,2500.0,6.0,3.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,5.0,0.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,0.0,260828,4.0,416.6666666666667,2500.0,6.0,7.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,5.0,0.0,5.0,1.0,0.0,5.0,1.0,,,,260828,4.0,416.6666666666667,2500.0,6.0,7.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,2.0,36.0,2.0,4.0,4.0,1.0,,261714,1.0,200.0,1000.0,5.0,4.0,1.0,149.0,0.0,2.0,4.0,0.0,50.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,1.0,38.0,2.0,4.0,4.0,1.0,,261714,2.0,200.0,1000.0,5.0,4.0,1.0,149.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,13.0,5.0,4.0,3.0,2.0,6.0,261714,3.0,200.0,1000.0,5.0,1.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,11.0,5.0,4.0,3.0,2.0,4.0,261714,3.0,200.0,1000.0,5.0,1.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,6.0,5.0,4.0,3.0,2.0,1.0,261714,4.0,200.0,1000.0,5.0,1.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,1.0,37.0,2.0,4.0,2.0,2.0,6.0,263354,1.0,47.5,380.0,8.0,1.0,1.0,83.0,0.0,2.0,9.0,0.0,48.0,0,0.0,0,205.07,1
2005,0.0,2.0,2.0,2.0,32.0,2.0,4.0,2.0,1.0,,263354,1.0,47.5,380.0,8.0,2.0,1.0,83.0,0.0,2.0,1.0,0.0,77.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,14.0,5.0,4.0,3.0,2.0,8.0,263354,3.0,47.5,380.0,8.0,3.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,13.0,5.0,4.0,3.0,2.0,5.0,263354,3.0,47.5,380.0,8.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,11.0,5.0,4.0,3.0,2.0,3.0,263354,3.0,47.5,380.0,8.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,9.0,5.0,4.0,3.0,2.0,2.0,263354,4.0,47.5,380.0,8.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,4.0,5.0,4.0,,,,263354,4.0,47.5,380.0,8.0,7.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,1.0,5.0,4.0,,,,263354,4.0,47.5,380.0,8.0,7.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,1.0,45.0,2.0,4.0,2.0,2.0,3.0,263492,1.0,406.6666666666667,1220.0,3.0,1.0,1.0,165.0,0.0,2.0,6.0,0.0,54.0,0,0.0,0,205.07,0
2005,1.0,0.0,7.0,2.0,83.0,4.0,1.0,,,,263492,3.0,406.6666666666667,1220.0,3.0,7.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,4.0,0.0,2.0,2.0,50.0,2.0,4.0,2.0,1.0,,263492,3.0,406.6666666666667,1220.0,3.0,2.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,2.0,61.0,3.0,4.0,2.0,1.0,,263855,1.0,150.0,300.0,2.0,2.0,1.0,97.0,0.0,2.0,1.0,0.0,84.0,0,0.0,0,205.07,1
2005,0.0,2.0,3.0,1.0,29.0,5.0,4.0,4.0,1.0,,263855,2.0,150.0,300.0,2.0,4.0,1.0,97.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,1.0,47.0,1.0,1.0,2.0,1.0,,264131,1.0,140.0,840.0,6.0,2.0,1.0,182.0,0.0,1.0,7.0,0.0,84.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,2.0,39.0,1.0,1.0,4.0,2.0,1.0,264131,1.0,140.0,840.0,6.0,3.0,1.0,182.0,0.0,1.0,3.0,0.0,48.0,0,0.0,0,205.07,1
2005,0.0,3.0,3.0,1.0,20.0,5.0,4.0,2.0,1.0,,264131,2.0,140.0,840.0,6.0,2.0,1.0,182.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,205.07,1
2005,0.0,0.0,3.0,1.0,15.0,5.0,1.0,3.0,2.0,8.0,264131,2.0,140.0,840.0,6.0,3.0,1.0,182.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,12.0,5.0,1.0,3.0,2.0,6.0,264131,3.0,140.0,840.0,6.0,1.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,4.0,5.0,4.0,,,,264131,4.0,140.0,840.0,6.0,7.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,1.0,38.0,5.0,1.0,2.0,1.0,,264596,1.0,827.5,3310.0,4.0,2.0,1.0,148.0,0.0,2.0,10.0,0.0,76.0,0,0.0,0,205.07,0
2005,1.0,0.0,8.0,1.0,42.0,5.0,1.0,2.0,1.0,,264596,3.0,827.5,3310.0,4.0,2.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,8.0,1.0,52.0,5.0,4.0,2.0,1.0,,264596,1.0,827.5,3310.0,4.0,2.0,1.0,148.0,0.0,2.0,1.0,0.0,56.0,0,0.0,0,205.07,0
2005,7.0,0.0,6.0,2.0,75.0,4.0,1.0,2.0,1.0,,264596,3.0,827.5,3310.0,4.0,2.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,27.0,3.0,4.0,6.0,2.0,1.0,265254,1.0,93.33333333333331,280.0,3.0,5.0,1.0,91.0,0.0,1.0,12.0,0.0,48.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,5.0,5.0,4.0,3.0,2.0,0.0,265254,4.0,93.33333333333331,280.0,3.0,1.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,6.0,0.0,3.0,2.0,8.0,5.0,4.0,,,,265254,4.0,93.33333333333331,280.0,3.0,7.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,2.0,69.0,4.0,1.0,2.0,1.0,,265771,3.0,300.0,600.0,2.0,2.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,1.0,0.0,9.0,2.0,77.0,4.0,4.0,2.0,1.0,,265771,3.0,300.0,600.0,2.0,2.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,1.0,0.0,1.0,2.0,67.0,2.0,1.0,4.0,1.0,,266361,3.0,300.0,600.0,2.0,4.0,1.0,163.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,7.0,0.0,2.0,1.0,68.0,2.0,1.0,4.0,2.0,3.0,266361,3.0,300.0,600.0,2.0,3.0,1.0,163.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,47.0,2.0,1.0,4.0,1.0,,266657,1.0,600.0,2400.0,4.0,4.0,1.0,149.0,1.0,2.0,3.0,0.0,42.0,0,20.0,0,205.07,0
2005,0.0,2.0,2.0,2.0,44.0,2.0,1.0,4.0,1.0,,266657,1.0,600.0,2400.0,4.0,4.0,1.0,149.0,0.0,2.0,3.0,0.0,42.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,2.0,23.0,5.0,4.0,6.0,2.0,2.0,266657,1.0,600.0,2400.0,4.0,5.0,1.0,149.0,0.0,2.0,3.0,0.0,24.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,12.0,5.0,1.0,3.0,2.0,5.0,266657,3.0,600.0,2400.0,4.0,1.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,53.0,2.0,4.0,2.0,1.0,,267625,1.0,400.0,2000.0,5.0,2.0,1.0,150.0,0.0,2.0,1.0,0.0,60.0,0,0.0,0,205.07,0
2005,4.0,0.0,2.0,2.0,52.0,2.0,4.0,2.0,1.0,,267625,3.0,400.0,2000.0,5.0,2.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,21.0,5.0,4.0,6.0,2.0,1.0,267625,3.0,400.0,2000.0,5.0,5.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,17.0,5.0,4.0,6.0,2.0,0.0,267625,3.0,400.0,2000.0,5.0,5.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,14.0,5.0,4.0,3.0,2.0,8.0,267625,3.0,400.0,2000.0,5.0,3.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,31.0,2.0,1.0,7.0,2.0,2.0,267827,1.0,1040.0,3120.0,3.0,5.0,1.0,184.0,0.0,2.0,10.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,2.0,2.0,31.0,2.0,1.0,6.0,1.0,,267827,1.0,1040.0,3120.0,3.0,6.0,1.0,184.0,0.0,1.0,9.0,0.0,0.0,0,0.0,0,205.07,0
2005,5.0,0.0,3.0,1.0,2.0,5.0,1.0,,,,267827,4.0,1040.0,3120.0,3.0,7.0,1.0,184.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,46.0,1.0,4.0,7.0,1.0,,268486,1.0,193.33333333333337,580.0,3.0,6.0,1.0,168.0,0.0,2.0,1.0,0.0,48.0,0,0.0,0,205.07,1
2005,4.0,0.0,2.0,2.0,34.0,1.0,1.0,7.0,1.0,,268486,3.0,193.33333333333337,580.0,3.0,6.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,0.0,268486,4.0,193.33333333333337,580.0,3.0,7.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,2.0,76.0,4.0,1.0,4.0,1.0,,269736,3.0,770.0,770.0,1.0,4.0,1.0,275.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,50.0,3.0,4.0,4.0,1.0,,271360,1.0,200.0,200.0,1.0,4.0,1.0,119.0,0.0,2.0,0.0,0.0,12.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,1.0,36.0,1.0,4.0,2.0,2.0,3.0,271500,1.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,2.0,9.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,2.0,2.0,31.0,1.0,4.0,2.0,1.0,,271500,3.0,104.46153846153848,1358.0,13.0,2.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,14.0,5.0,4.0,3.0,2.0,6.0,271500,3.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,13.0,5.0,4.0,3.0,2.0,4.0,271500,3.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,12.0,5.0,4.0,3.0,2.0,3.0,271500,3.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,11.0,5.0,4.0,3.0,2.0,3.0,271500,3.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,9.0,5.0,4.0,3.0,2.0,3.0,271500,4.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,8.0,5.0,4.0,3.0,2.0,1.0,271500,4.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,6.0,5.0,4.0,2.0,2.0,0.0,271500,4.0,104.46153846153848,1358.0,13.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,5.0,5.0,4.0,,,,271500,4.0,104.46153846153848,1358.0,13.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,4.0,5.0,4.0,,,,271500,4.0,104.46153846153848,1358.0,13.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,2.0,5.0,4.0,,,,271500,4.0,104.46153846153848,1358.0,13.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,1.0,5.0,4.0,,,,271500,4.0,104.46153846153848,1358.0,13.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,2.0,1.0,1.0,38.0,2.0,4.0,7.0,1.0,,271741,1.0,100.0,500.0,5.0,6.0,1.0,162.0,0.0,2.0,1.0,0.0,60.0,0,0.0,0,205.07,1
2005,3.0,0.0,2.0,2.0,36.0,2.0,4.0,6.0,2.0,0.0,271741,3.0,100.0,500.0,5.0,5.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,7.0,5.0,4.0,3.0,2.0,1.0,271741,4.0,100.0,500.0,5.0,1.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,4.0,5.0,4.0,1.0,2.0,0.0,271741,4.0,100.0,500.0,5.0,7.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,0.0,5.0,4.0,,,,271741,4.0,100.0,500.0,5.0,7.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,4.0,1.0,1.0,35.0,2.0,4.0,4.0,2.0,2.0,271822,1.0,333.3333333333333,1000.0,3.0,3.0,1.0,161.0,0.0,2.0,4.0,0.0,60.0,0,0.0,0,205.07,0
2005,0.0,1.0,2.0,2.0,26.0,2.0,4.0,4.0,2.0,4.0,271822,1.0,333.3333333333333,1000.0,3.0,3.0,1.0,161.0,0.0,2.0,4.0,0.0,60.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,9.0,5.0,4.0,3.0,2.0,3.0,271822,4.0,333.3333333333333,1000.0,3.0,1.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,61.0,2.0,4.0,2.0,1.0,,273310,1.0,83.33333333333333,250.0,3.0,2.0,1.0,110.0,0.0,2.0,1.0,0.0,70.0,0,0.0,0,205.07,1
2005,4.0,0.0,2.0,2.0,59.0,2.0,4.0,2.0,2.0,2.0,273310,3.0,83.33333333333333,250.0,3.0,1.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,5.0,1.0,15.0,5.0,4.0,3.0,2.0,8.0,273310,3.0,83.33333333333333,250.0,3.0,3.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,2.0,56.0,5.0,1.0,6.0,1.0,,273747,3.0,700.0,700.0,1.0,6.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,2.0,47.0,3.0,4.0,4.0,1.0,,273912,1.0,200.0,600.0,3.0,4.0,1.0,226.0,0.0,2.0,1.0,0.0,60.0,0,0.0,0,205.07,1
2005,0.0,3.0,3.0,2.0,25.0,5.0,4.0,7.0,2.0,5.0,273912,1.0,200.0,600.0,3.0,5.0,1.0,226.0,0.0,1.0,6.0,0.0,15.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,19.0,5.0,4.0,7.0,2.0,0.0,273912,3.0,200.0,600.0,3.0,5.0,1.0,226.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,1.0,52.0,2.0,1.0,2.0,1.0,,274316,1.0,126.33333333333331,758.0,6.0,2.0,1.0,174.0,0.0,2.0,99.0,0.0,60.0,0,0.0,0,205.07,1
2005,6.0,0.0,2.0,2.0,41.0,2.0,1.0,2.0,2.0,2.0,274316,3.0,126.33333333333331,758.0,6.0,1.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,4.0,0.0,3.0,2.0,20.0,5.0,1.0,4.0,1.0,,274316,3.0,126.33333333333331,758.0,6.0,4.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,3.0,2.0,17.0,5.0,1.0,4.0,2.0,4.0,274316,1.0,126.33333333333331,758.0,6.0,3.0,1.0,174.0,0.0,2.0,0.0,0.0,10.0,0,0.0,0,205.07,1
2005,1.0,0.0,7.0,1.0,79.0,4.0,1.0,2.0,2.0,1.0,274316,3.0,126.33333333333331,758.0,6.0,1.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,5.0,2.0,0.0,5.0,1.0,,,,274316,4.0,126.33333333333331,758.0,6.0,7.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,2.0,43.0,3.0,1.0,4.0,1.0,,275599,1.0,275.0,1100.0,4.0,4.0,1.0,172.0,0.0,2.0,8.0,0.0,45.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,20.0,5.0,1.0,6.0,2.0,2.0,275599,3.0,275.0,1100.0,4.0,5.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,15.0,5.0,1.0,4.0,2.0,2.0,275599,3.0,275.0,1100.0,4.0,3.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,13.0,5.0,1.0,4.0,2.0,0.0,275599,3.0,275.0,1100.0,4.0,3.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,55.0,2.0,2.0,4.0,2.0,1.0,275650,1.0,210.0,1050.0,5.0,3.0,1.0,127.0,0.0,2.0,10.0,0.0,40.0,0,0.0,0,205.07,0
2005,4.0,0.0,2.0,2.0,42.0,2.0,2.0,4.0,2.0,2.0,275650,3.0,210.0,1050.0,5.0,3.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,6.0,0.0,3.0,1.0,24.0,5.0,2.0,2.0,1.0,,275650,3.0,210.0,1050.0,5.0,2.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,2.0,18.0,5.0,2.0,6.0,2.0,1.0,275650,3.0,210.0,1050.0,5.0,5.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,3.0,0.0,3.0,1.0,12.0,5.0,2.0,3.0,2.0,6.0,275650,3.0,210.0,1050.0,5.0,1.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,1.0,24.0,2.0,4.0,4.0,2.0,3.0,275906,1.0,275.0,550.0,2.0,3.0,1.0,152.0,0.0,2.0,1.0,0.0,42.0,0,0.0,0,205.07,0
2005,0.0,2.0,2.0,2.0,24.0,2.0,4.0,4.0,1.0,,275906,1.0,275.0,550.0,2.0,4.0,1.0,152.0,0.0,2.0,1.0,0.0,91.0,0,0.0,0,205.07,0
2005,0.0,1.0,1.0,1.0,29.0,2.0,4.0,2.0,1.0,,276129,1.0,162.5,650.0,4.0,2.0,1.0,99.0,0.0,2.0,2.0,0.0,48.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,2.0,29.0,2.0,4.0,2.0,1.0,,276129,1.0,162.5,650.0,4.0,2.0,1.0,99.0,0.0,1.0,3.0,0.0,18.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,5.0,5.0,4.0,1.0,2.0,0.0,276129,4.0,162.5,650.0,4.0,7.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,2.0,5.0,4.0,,,,276129,4.0,162.5,650.0,4.0,7.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,1.0,70.0,5.0,4.0,,,,276133,3.0,100.0,100.0,1.0,7.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,1.0,1.0,27.0,1.0,1.0,4.0,2.0,2.0,277786,1.0,300.0,600.0,2.0,3.0,2.0,153.0,0.0,2.0,7.0,0.0,48.0,0,0.0,0,205.07,0
2005,4.0,0.0,2.0,2.0,22.0,1.0,4.0,2.0,1.0,,277786,3.0,300.0,600.0,2.0,2.0,2.0,153.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,34.0,3.0,1.0,4.0,1.0,,278833,1.0,300.0,300.0,1.0,4.0,1.0,153.0,0.0,1.0,12.0,0.0,56.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,2.0,27.0,1.0,4.0,4.0,2.0,1.0,279094,1.0,113.75,455.0,4.0,3.0,1.0,144.0,0.0,1.0,7.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,7.0,5.0,4.0,3.0,2.0,0.0,279094,4.0,113.75,455.0,4.0,1.0,1.0,144.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,7.0,5.0,4.0,3.0,2.0,0.0,279094,4.0,113.75,455.0,4.0,1.0,1.0,144.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,1.0,30.0,1.0,4.0,4.0,2.0,3.0,279094,2.0,113.75,455.0,4.0,3.0,1.0,144.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,205.07,1
2005,0.0,1.0,1.0,1.0,53.0,1.0,4.0,2.0,1.0,,280707,1.0,700.0,1400.0,2.0,2.0,1.0,142.0,0.0,2.0,2.0,0.0,60.0,0,0.0,0,205.07,0
2005,0.0,3.0,3.0,1.0,24.0,5.0,4.0,4.0,1.0,,280707,1.0,700.0,1400.0,2.0,4.0,1.0,142.0,0.0,2.0,2.0,0.0,60.0,0,0.0,0,205.07,0
2005,0.0,2.0,1.0,2.0,26.0,5.0,4.0,4.0,2.0,2.0,280762,1.0,100.0,700.0,7.0,3.0,1.0,107.0,0.0,2.0,1.0,0.0,24.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,11.0,5.0,4.0,3.0,2.0,4.0,280762,3.0,100.0,700.0,7.0,1.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,9.0,5.0,4.0,3.0,2.0,2.0,280762,4.0,100.0,700.0,7.0,1.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,8.0,5.0,4.0,3.0,2.0,1.0,280762,4.0,100.0,700.0,7.0,1.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,1.0,6.0,5.0,4.0,3.0,2.0,0.0,280762,4.0,100.0,700.0,7.0,1.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,2.0,4.0,5.0,4.0,1.0,2.0,0.0,280762,4.0,100.0,700.0,7.0,7.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,5.0,0.0,3.0,1.0,2.0,5.0,4.0,,,,280762,4.0,100.0,700.0,7.0,7.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,1.0,0.0,1.0,1.0,89.0,4.0,4.0,2.0,2.0,4.0,280870,3.0,440.0,440.0,1.0,1.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,0
2005,0.0,3.0,1.0,1.0,36.0,2.0,4.0,2.0,1.0,,280893,1.0,178.0,890.0,5.0,2.0,1.0,372.0,0.0,1.0,99.0,0.0,56.0,0,0.0,0,205.07,1
2005,0.0,3.0,2.0,2.0,35.0,2.0,1.0,2.0,1.0,,280893,1.0,178.0,890.0,5.0,2.0,1.0,372.0,0.0,1.0,99.0,0.0,30.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,15.0,5.0,1.0,4.0,2.0,3.0,280893,3.0,178.0,890.0,5.0,3.0,1.0,372.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
2005,3.0,0.0,3.0,2.0,11.0,5.0,1.0,3.0,2.0,6.0,280893,3.0,178.0,890.0,5.0,1.0,1.0,372.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,205.07,1
