codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,itf,ipcf,pondera,pondih,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing,anio
TQRMNOQRRHKLKOCDEIOAH00878078,1,1,18,5,4.0,4,1,0,3150000.0,787500.0,154.0,280.0,4,0.0,32.0,0.0,2.0,2.0,,0,0,2025
TQRMNOQRRHKLKOCDEIOAH00878078,1,2,82,3,1.0,4,3,1,3150000.0,787500.0,154.0,280.0,0,,,,,,,0,0,2025
TQRMNORQSHJLKMCDEIOAH00876625,1,1,54,2,1.0,5,1,0,3000000.0,750000.0,155.0,242.0,3,0.0,47.0,0.0,2.0,12.0,,0,0,2025
TQRMNORQSHJLKMCDEIOAH00876625,1,2,55,2,1.0,6,3,4,3000000.0,750000.0,155.0,242.0,0,,,,,,,0,0,2025
TQRMNORQSHJLKMCDEIOAH00876625,1,1,18,5,1.0,3,3,3,3000000.0,750000.0,155.0,242.0,0,,,,,,,0,0,2025
TQRMNORQSHJLKMCDEIOAH00876625,1,2,14,5,1.0,3,3,3,3000000.0,750000.0,155.0,242.0,0,,,,,,,0,0,2025
TQRMNORRQHMKKMCDEIOAH00878079,1,2,54,5,2.0,6,1,0,2300000.0,2300000.0,148.0,192.0,3,3.0,40.0,12.0,1.0,7.0,,0,0,2025
TQRMNOQWYHLKKNCDEIOAH00856079,1,1,10,5,1.0,1,3,3,1103000.0,220600.0,246.0,314.0,0,,,,,,,0,0,2025
TQRMNOQXPHLMMLCDEFKID00851779,1,2,60,2,1.0,6,3,1,0.0,0.0,765.0,,0,,,,,,,0,0,2025
TQRMNOQXPHLMMLCDEFKID00851779,1,1,65,2,1.0,4,1,0,0.0,0.0,765.0,,3,0.0,30.0,0.0,2.0,6.0,,0,0,2025
TQRMNOSPQHLMMLCDEFKID00851799,3,1,73,3,1.0,2,3,1,455000.0,455000.0,711.0,795.0,0,,,,,,,0,0,2025
TQRMNORPPHJMLNCDEIOAH00876522,1,1,70,2,1.0,1,3,1,960000.0,480000.0,243.0,353.0,0,,,,,,,0,0,2025
TQRMNORPPHJMLNCDEIOAH00876522,1,2,68,2,1.0,2,3,4,960000.0,480000.0,243.0,353.0,0,,,,,,,0,0,2025
TQRMNORPRHJMLNCDEIOAH00876523,1,2,39,2,4.0,6,2,0,0.0,0.0,267.0,,0,,,,,,5.0,0,0,2025
TQRMNORPRHJMLNCDEIOAH00876523,1,1,45,2,1.0,4,1,0,0.0,0.0,267.0,,3,0.0,44.0,0.0,2.0,12.0,,0,0,2025
TQRMNORPRHJMLNCDEIOAH00876523,1,2,10,5,1.0,1,3,3,0.0,0.0,267.0,,0,,,,,,,0,0,2025
TQRMNORPRHJMLNCDEIOAH00876523,1,2,14,5,1.0,3,3,3,0.0,0.0,267.0,,0,,,,,,,0,0,2025
TQRMNOTSRHKNKNCDEIOAH00861085,1,1,45,2,1.0,3,1,0,1200000.0,400000.0,46.0,78.0,3,0.0,40.0,0.0,2.0,11.0,,0,0,2025
TQRMNOTSRHKNKNCDEIOAH00861085,1,2,44,2,1.0,4,3,4,1200000.0,400000.0,46.0,78.0,0,,,,,,,0,0,2025
TQRMNOTSRHKNKNCDEIOAH00861085,1,2,15,5,1.0,3,3,3,1200000.0,400000.0,46.0,78.0,0,,,,,,,0,0,2025
TQRMNOSRVHJMKUCDEFMDB00872634,1,1,34,2,1.0,4,1,0,1065000.0,355000.0,177.0,314.0,3,0.0,55.0,0.0,1.0,10.0,,0,0,2025
TQRMNOSRVHJMKUCDEFMDB00872634,1,2,31,2,1.0,6,1,0,1065000.0,355000.0,177.0,314.0,3,0.0,6.0,0.0,1.0,6.0,,0,0,2025
TQRMNOSRVHJMKUCDEFMDB00872634,1,2,6,5,1.0,1,4,3,1065000.0,355000.0,177.0,314.0,0,,,,,,,0,0,2025
TQRMNORQPHMOMLCDEFKID00878136,1,2,52,1,1.0,4,1,0,0.0,0.0,984.0,,3,0.0,30.0,0.0,2.0,6.0,,0,0,2025
TQRMNORQPHMOMLCDEFKID00878136,1,1,18,5,1.0,3,3,3,0.0,0.0,984.0,,0,,,,,,,0,0,2025
TQRMNORQPHMOMLCDEFKID00878136,1,1,50,1,2.0,6,1,0,0.0,0.0,984.0,,3,0.0,20.0,0.0,2.0,6.0,,0,0,2025
TQRMNOSPYHKOMNCDEFKID00861549,1,2,67,4,1.0,2,1,0,720000.0,720000.0,667.0,859.0,3,0.0,20.0,0.0,2.0,0.0,,0,0,2025
TQRMNOQXVHKMMOCDEFKID00861154,1,1,39,2,1.0,4,1,0,2500000.0,625000.0,757.0,1253.0,3,0.0,40.0,0.0,2.0,7.0,,0,0,2025
TQRMNORRPHMMKRCDEIMBF00878062,1,1,79,2,1.0,4,3,1,4000000.0,2000000.0,124.0,227.0,0,,,,,,,0,0,2025
TQRMNORRPHMMKRCDEIMBF00878062,1,2,66,2,1.0,4,1,0,4000000.0,2000000.0,124.0,227.0,3,0.0,0.0,0.0,1.0,7.0,,0,0,2025
TQRMNOPSYHLOKMCDEFKID00851768,1,2,63,4,1.0,4,3,1,1495000.0,498333.33,657.0,820.0,0,,,,,,,0,0,2025
TQRMNOPSYHLOKMCDEFKID00851768,1,2,38,5,1.0,6,1,0,1495000.0,498333.33,657.0,820.0,3,0.0,0.0,0.0,1.0,9.0,,0,0,2025
TQRMNOPSYHLOKMCDEFKID00851768,1,1,7,5,1.0,1,4,3,1495000.0,498333.33,657.0,820.0,0,,,,,,,0,0,2025
TQRMNOQVYHLOKMCDEFKID00876868,1,2,29,1,12.0,6,1,0,2520000.0,840000.0,916.0,1392.0,3,0.0,0.0,0.0,2.0,9.0,,0,0,2025
TQRMNOQVYHLOKMCDEFKID00876868,1,1,35,1,12.0,4,1,0,2520000.0,840000.0,916.0,1392.0,3,0.0,43.0,0.0,2.0,4.0,,0,0,2025
TQRMNOQWYHLKKNCDEIOAH00856079,1,1,8,5,1.0,1,4,3,1103000.0,220600.0,246.0,314.0,0,,,,,,,0,0,2025
TQRMNOQWYHLKKNCDEIOAH00856079,1,1,3,5,1.0,7,4,5,1103000.0,220600.0,246.0,314.0,0,,,,,,,0,0,2025
TQRMNOQWYHLKKNCDEIOAH00856079,1,1,35,2,1.0,4,1,0,1103000.0,220600.0,246.0,314.0,3,0.0,58.0,0.0,3.0,8.0,,0,0,2025
TQRMNOQWYHLKKNCDEIOAH00856079,1,2,32,2,1.0,4,1,0,1103000.0,220600.0,246.0,314.0,3,4.0,4.0,14.0,2.0,0.0,,0,0,2025
TQRMNOQQQHKNKMCDEFIAH00857807,1,1,68,4,1.0,2,1,0,640000.0,640000.0,755.0,937.0,3,0.0,62.0,0.0,2.0,2.0,,0,0,2025
TQRMNOQQXHKNKMCDEFIAH00857680,1,1,53,1,1.0,4,1,0,2085000.0,695000.0,902.0,1653.0,3,3.0,54.0,17.0,2.0,8.0,,0,0,2025
TQRMNOQQXHKNKMCDEFIAH00857680,1,2,52,1,1.0,6,1,0,2085000.0,695000.0,902.0,1653.0,3,0.0,26.0,0.0,2.0,0.0,,0,0,2025
TQRMNOQQXHKNKMCDEFIAH00857680,1,2,19,5,4.0,5,3,3,2085000.0,695000.0,902.0,1653.0,0,,,,,,,0,0,2025
TQRMNOQXVHKMMOCDEFKID00861154,1,2,30,2,1.0,6,1,0,2500000.0,625000.0,757.0,1253.0,3,0.0,30.0,0.0,2.0,,,0,0,2025
TQRMNOQXVHKMMOCDEFKID00861154,1,2,7,5,1.0,1,4,3,2500000.0,625000.0,757.0,1253.0,0,,,,,,,0,0,2025
TQRMNOQXVHKMMOCDEFKID00861154,1,2,12,5,1.0,1,3,3,2500000.0,625000.0,757.0,1253.0,0,,,,,,,0,0,2025
TQRMNOPWSHKOMPCDEFKID00861550,1,2,76,4,1.0,1,3,4,0.0,0.0,723.0,,0,,,,,,,0,0,2025
TQRMNOPWSHKOMPCDEFKID00861550,1,1,57,3,1.0,2,1,0,0.0,0.0,723.0,,3,0.0,40.0,0.0,2.0,,,0,0,2025
TQRMNOPWSHKOMPCDEFKID00861550,1,1,50,3,4.0,3,3,6,0.0,0.0,723.0,,0,,,,,,,0,0,2025
TQRMNOPWSHKOMPCDEFKID00861550,1,1,52,3,4.0,1,1,0,0.0,0.0,723.0,,3,0.0,45.0,0.0,2.0,4.0,,0,0,2025
TQRMNOPWSHKOMPCDEFKID00861550,1,1,12,5,4.0,1,3,3,0.0,0.0,723.0,,0,,,,,,,0,0,2025
TQRMNOPWSHKOMPCDEFKID00861550,1,1,10,5,4.0,1,3,3,0.0,0.0,723.0,,0,,,,,,,0,0,2025
TQRMNOPWSHKOMPCDEFKID00861550,1,2,16,5,4.0,2,3,4,0.0,0.0,723.0,,0,,,,,,,0,0,2025
TQRMNOQWUHMOMMCDEFKID00878137,1,2,75,4,1.0,2,3,4,430000.0,430000.0,828.0,894.0,0,,,,,,,0,0,2025
TQRMNOSTXHLOMNCDEFKID00851781,1,2,70,5,1.0,5,1,0,1010000.0,1010000.0,641.0,849.0,2,0.0,12.0,0.0,2.0,1.0,,0,0,2025
TQRMNOSUPHLOMNCDEFKID00851782,1,1,53,2,1.0,4,1,0,2550000.0,425000.0,674.0,1186.0,2,0.0,44.0,0.0,2.0,2.0,,0,0,2025
TQRMNOSUPHLOMNCDEFKID00851782,1,2,41,2,1.0,4,1,0,2550000.0,425000.0,674.0,1186.0,3,0.0,45.0,0.0,2.0,,,0,0,2025
TQRMNOPVQHKNKQCDEGKDB00857891,1,2,55,3,1.0,1,3,1,490000.0,163333.33,120.0,144.0,0,,,,,,,0,0,2025
TQRMNOPVQHKNKQCDEGKDB00857891,1,1,26,5,4.0,2,1,0,490000.0,163333.33,120.0,144.0,3,0.0,50.0,0.0,2.0,3.0,,0,0,2025
TQRMNOPVQHKNKQCDEGKDB00857891,1,2,22,5,4.0,2,3,4,490000.0,163333.33,120.0,144.0,0,,,,,,,0,0,2025
TQRMNORPTHMOLQCDEFMDB00878031,1,1,65,2,1.0,2,3,7,810000.0,162000.0,179.0,210.0,0,,,,,,,0,0,2025
TQRMNORPTHMOLQCDEFMDB00878031,1,2,60,2,1.0,2,3,1,810000.0,162000.0,179.0,210.0,0,,,,,,,0,0,2025
TQRMNORPTHMOLQCDEFMDB00878031,1,2,34,5,4.0,4,2,0,810000.0,162000.0,179.0,210.0,0,,,,,,5.0,0,0,2025
TQRMNORPTHMOLQCDEFMDB00878031,1,2,10,5,1.0,1,3,3,810000.0,162000.0,179.0,210.0,0,,,,,,,0,0,2025
TQRMNORPTHMOLQCDEFMDB00878031,1,2,7,5,1.0,1,4,3,810000.0,162000.0,179.0,210.0,0,,,,,,,0,0,2025
TQRMNOPXPHJOLPCDEFMDB00878032,1,2,49,3,1.0,4,1,0,900000.0,450000.0,331.0,384.0,3,0.0,48.0,0.0,2.0,6.0,,0,0,2025
TQRMNOPXPHJOLPCDEFMDB00878032,1,2,19,5,2.0,5,3,3,900000.0,450000.0,331.0,384.0,0,,,,,,,0,0,2025
TQRMNOQPTHKNLQCDEFMDB00857646,1,2,60,3,1.0,5,3,1,1400000.0,466666.67,115.0,172.0,0,,,,,,,0,0,2025
TQRMNOQPTHKNLQCDEFMDB00857646,1,1,36,5,4.0,4,1,0,1400000.0,466666.67,115.0,172.0,3,0.0,24.0,0.0,2.0,4.0,,0,0,2025
TQRMNOQPTHKNLQCDEFMDB00857646,1,1,25,5,1.0,1,3,6,1400000.0,466666.67,115.0,172.0,0,,,,,,,0,0,2025
TQRMNOTSRHKMKPCDEGKDB00861650,1,2,51,2,1.0,6,1,0,0.0,0.0,89.0,,3,0.0,0.0,0.0,1.0,7.0,,0,0,2025
TQRMNOTSRHKMKPCDEGKDB00861650,1,1,51,2,1.0,4,1,0,0.0,0.0,89.0,,3,0.0,48.0,0.0,2.0,10.0,,0,0,2025
TQRMNOTSRHKMKPCDEGKDB00861650,1,1,22,5,1.0,5,3,3,0.0,0.0,89.0,,0,,,,,,,0,0,2025
TQRMNOTRWHLOKNCDEGKDB00853136,1,2,38,3,1.0,2,3,4,670000.0,167500.0,105.0,179.0,0,,,,,,,0,0,2025
TQRMNOTRWHLOKNCDEGKDB00853136,1,2,17,5,1.0,3,1,0,670000.0,167500.0,105.0,179.0,2,0.0,18.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQVYHLOKMCDEFKID00876868,1,2,2,5,12.0,7,4,5,2520000.0,840000.0,916.0,1392.0,0,,,,,,,0,0,2025
TQRMNOPUQHJOLTCDEFIAH00877159,1,1,62,5,1.0,6,1,0,0.0,0.0,665.0,,3,0.0,15.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPUQHJOLTCDEFIAH00877159,1,2,91,4,1.0,2,3,1,0.0,0.0,665.0,,0,,,,,,,0,0,2025
TQRMNOPUQHJOLTCDEFIAH00877159,1,1,41,5,1.0,1,3,6,0.0,0.0,665.0,,0,,,,,,,0,0,2025
TQRMNOPUQHJOLTCDEFIAH00877159,1,1,62,5,1.0,6,3,4,0.0,0.0,665.0,,0,,,,,,,0,0,2025
TQRMNOSUPHLOMNCDEFKID00851782,1,2,78,4,1.0,2,3,1,2550000.0,425000.0,674.0,1186.0,0,,,,,,,0,0,2025
TQRMNOSUPHLOMNCDEFKID00851782,1,2,85,4,1.0,2,3,1,2550000.0,425000.0,674.0,1186.0,0,,,,,,,0,0,2025
TQRMNOSUPHLOMNCDEFKID00851782,1,2,16,5,1.0,3,3,3,2550000.0,425000.0,674.0,1186.0,0,,,,,,,0,0,2025
TQRMNOSUPHLOMNCDEFKID00851782,1,1,8,5,1.0,1,4,3,2550000.0,425000.0,674.0,1186.0,0,,,,,,,0,0,2025
TQRMNOSYVHMOMOCDEFKID00878138,1,2,48,2,4.0,6,1,0,0.0,0.0,1161.0,,2,0.0,12.0,0.0,2.0,1.0,,0,0,2025
TQRMNOSYVHMOMOCDEFKID00878138,1,1,52,2,4.0,6,1,0,0.0,0.0,1161.0,,2,0.0,12.0,0.0,2.0,1.0,,0,0,2025
TQRMNOSYVHMOMOCDEFKID00878138,1,1,30,5,4.0,5,1,0,0.0,0.0,1161.0,,4,0.0,12.0,0.0,2.0,2.0,,0,0,2025
TQRMNOSYVHMOMOCDEFKID00878138,1,1,12,5,4.0,3,3,3,0.0,0.0,1161.0,,0,,,,,,,0,0,2025
TQRMNOSYVHMOMOCDEFKID00878138,1,2,7,5,4.0,1,4,3,0.0,0.0,1161.0,,0,,,,,,,0,0,2025
TQRMNOTRWHLOKNCDEGKDB00853136,1,2,10,5,1.0,1,3,3,670000.0,167500.0,105.0,179.0,0,,,,,,,0,0,2025
TQRMNOTRWHLOKNCDEGKDB00853136,1,1,7,5,1.0,1,4,3,670000.0,167500.0,105.0,179.0,0,,,,,,,0,0,2025
TQRMNOSQQHMMKOCDEGKDB00878033,1,2,54,5,4.0,2,3,7,0.0,0.0,75.0,,0,,,,,,,0,0,2025
TQRMNOSQQHMMKOCDEGKDB00878033,1,1,28,5,4.0,2,1,0,0.0,0.0,75.0,,3,0.0,45.0,0.0,2.0,,,0,0,2025
TQRMNOSQQHMMKOCDEGKDB00878033,1,1,20,5,1.0,5,3,3,0.0,0.0,75.0,,0,,,,,,,0,0,2025
TQRMNOSQQHMMKOCDEGKDB00878033,1,1,18,5,1.0,5,3,3,0.0,0.0,75.0,,0,,,,,,,0,0,2025
TQRMNOSQUHMMKOCDEGKDB00878034,1,2,85,4,1.0,2,3,7,0.0,0.0,109.0,,0,,,,,,,0,0,2025
TQRMNOSQUHMMKOCDEGKDB00878034,1,2,56,3,1.0,6,3,1,0.0,0.0,109.0,,0,,,,,,,0,0,2025
TQRMNOSQUHMMKOCDEGKDB00878034,1,2,22,5,1.0,5,3,3,0.0,0.0,109.0,,0,,,,,,,0,0,2025
TQRMNOPRPHJMKQCDEGKDB00872529,1,1,38,2,1.0,3,1,0,900000.0,300000.0,96.0,126.0,3,0.0,126.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPRPHJMKQCDEGKDB00872529,1,2,34,2,1.0,4,3,4,900000.0,300000.0,96.0,126.0,0,,,,,,,0,0,2025
TQRMNOPRPHJMKQCDEGKDB00872529,1,2,6,5,1.0,7,4,3,900000.0,300000.0,96.0,126.0,0,,,,,,,0,0,2025
TQRMNOPRQHJMKQCDEGKDB00878035,1,2,29,5,4.0,5,1,0,713000.0,356500.0,109.0,128.0,3,0.0,30.0,0.0,2.0,2.0,,0,0,2025
TQRMNOPRQHJMKQCDEGKDB00878035,1,1,6,5,3.0,1,4,3,713000.0,356500.0,109.0,128.0,0,,,,,,,0,0,2025
TQRMNORSQHJMKQCDEGKDB00878036,1,2,34,3,4.0,3,1,0,790000.0,197500.0,95.0,174.0,3,0.0,30.0,0.0,2.0,0.0,,0,0,2025
TQRMNOVVTHKLKTCDEIMBF00878083,1,2,18,5,4.0,5,3,3,500000.0,500000.0,190.0,259.0,0,,,,,,,0,0,2025
TQRMNOQXWHLMKTCDEIMBF00855949,1,2,87,4,1.0,1,3,1,0.0,0.0,196.0,,0,,,,,,,0,0,2025
TQRMNOTTSHMMKSCDEIOAH00878084,1,2,27,5,12.0,6,1,0,1250000.0,1250000.0,85.0,105.0,3,0.0,40.0,0.0,2.0,11.0,,0,0,2025
TQRMNOQQPHLLKPCDEIOAH00856081,1,1,50,1,1.0,5,1,0,0.0,0.0,140.0,,3,0.0,44.0,0.0,2.0,10.0,,0,0,2025
TQRMNOQQPHLLKPCDEIOAH00856081,1,2,43,1,1.0,6,1,0,0.0,0.0,140.0,,3,0.0,35.0,0.0,1.0,8.0,,0,0,2025
TQRMNOQQPHLLKPCDEIOAH00856081,1,2,15,5,1.0,3,3,3,0.0,0.0,140.0,,0,,,,,,,0,0,2025
TQRMNOQQPHLLKPCDEIOAH00856081,1,2,11,5,1.0,1,3,3,0.0,0.0,140.0,,0,,,,,,,0,0,2025
TQRMNOTRWHKMLQCDEFIAH00878116,1,1,43,3,1.0,4,1,0,1800000.0,1800000.0,1021.0,1182.0,3,0.0,60.0,0.0,2.0,8.0,,0,0,2025
TQRMNOQRVHKLLRCDEFIAH00865922,1,2,50,1,1.0,6,1,0,1905000.0,476250.0,2323.0,3437.0,3,0.0,20.0,0.0,2.0,8.0,,0,0,2025
TQRMNOQRVHKLLRCDEFIAH00865922,1,1,46,1,1.0,4,1,0,1905000.0,476250.0,2323.0,3437.0,3,0.0,60.0,0.0,2.0,,,0,0,2025
TQRMNOQRVHKLLRCDEFIAH00865922,1,1,9,5,1.0,1,4,3,1905000.0,476250.0,2323.0,3437.0,0,,,,,,,0,0,2025
TQRMNOQRVHKLLRCDEFIAH00865922,1,2,13,5,1.0,3,3,3,1905000.0,476250.0,2323.0,3437.0,0,,,,,,,0,0,2025
TQRMNORWSHLMLUCDEFIAH00851574,1,2,36,5,1.0,5,2,0,0.0,0.0,532.0,,0,,,,,,5.0,0,0,2025
TQRMNORWSHLMLUCDEFIAH00851574,1,1,72,2,1.0,5,3,1,0.0,0.0,532.0,,0,,,,,,,0,0,2025
TQRMNORWSHLMLUCDEFIAH00851574,1,2,69,2,1.0,6,3,4,0.0,0.0,532.0,,0,,,,,,,0,0,2025
TQRMNORWSHLMLUCDEFIAH00851574,1,1,20,5,1.0,5,2,0,0.0,0.0,532.0,,2,,,,,,5.0,0,0,2025
TQRMNOTYQHJMLSCDEFLID00875798,1,1,49,2,1.0,4,1,0,1280000.0,320000.0,328.0,1392.0,3,0.0,18.0,0.0,1.0,12.0,,0,0,2025
TQRMNOTYQHJMLSCDEFLID00875798,1,2,49,2,1.0,3,3,4,1280000.0,320000.0,328.0,1392.0,0,,,,,,,0,0,2025
TQRMNOTYQHJMLSCDEFLID00875798,1,1,26,5,1.0,1,3,6,1280000.0,320000.0,328.0,1392.0,0,,,,,,,0,0,2025
TQRMNOTYQHJMLSCDEFLID00875798,1,1,28,5,1.0,1,3,6,1280000.0,320000.0,328.0,1392.0,0,,,,,,,0,0,2025
TQRMNOPXQHJMKNCDEIOAH00876431,1,2,90,4,1.0,2,3,1,0.0,0.0,167.0,,0,,,,,,,0,0,2025
TQRMNOPUTHKMKOCDEIOAH00856806,1,1,68,2,1.0,2,3,1,1780000.0,890000.0,157.0,216.0,0,,,,,,,0,0,2025
TQRMNOPUTHKMKOCDEIOAH00856806,1,2,62,2,1.0,2,3,4,1780000.0,890000.0,157.0,216.0,0,,,,,,,0,0,2025
TQRMNOSQPHKMKPCDEIOAH00856807,1,2,90,4,1.0,1,3,1,750000.0,750000.0,146.0,188.0,0,,,,,,,0,0,2025
TQRMNOQRSHJMKOCDEIOAH00877981,1,1,82,2,1.0,2,3,1,0.0,0.0,142.0,,0,,,,,,,0,0,2025
TQRMNOQRSHJMKOCDEIOAH00877981,1,2,71,2,1.0,2,3,4,0.0,0.0,142.0,,0,,,,,,,0,0,2025
TQRMNORSTHLMKMCDEIOAH00856104,1,2,64,4,1.0,2,3,4,300000.0,150000.0,79.0,108.0,0,,,,,,,0,0,2025
TQRMNORSTHLMKMCDEIOAH00856104,1,2,23,5,1.0,4,3,7,300000.0,150000.0,79.0,108.0,0,,,,,,,0,0,2025
TQRMNOQTXHMMKOCDEIOAH00877982,1,2,74,4,1.0,6,3,1,0.0,0.0,130.0,,0,,,,,,,0,0,2025
TQRMNOQTPHJOKUCDEIOAH00876482,1,1,48,5,4.0,3,1,0,0.0,0.0,136.0,146.0,3,0.0,42.0,0.0,2.0,7.0,,0,0,2025
TQRMNORXSHJLLLCDEIOAH00876483,1,1,55,2,1.0,4,3,4,675000.0,225000.0,118.0,170.0,0,,,,,,,0,0,2025
TQRMNORXSHJLLLCDEIOAH00876483,1,2,52,2,1.0,4,1,0,675000.0,225000.0,118.0,170.0,3,0.0,35.0,0.0,1.0,10.0,,0,0,2025
TQRMNORXSHJLLLCDEIOAH00876483,1,2,19,5,1.0,5,3,3,675000.0,225000.0,118.0,170.0,0,,,,,,,0,0,2025
TQRMNOTYQHKOLLCDEIOAH00861618,1,2,34,5,1.0,6,1,0,1100000.0,1100000.0,146.0,166.0,2,2.0,60.0,0.0,2.0,1.0,,0,0,2025
TQRMNOSQXHLMKUCDEIOAH00856099,1,1,49,1,4.0,3,3,7,262000.0,65500.0,134.0,197.0,0,,,,,,,0,0,2025
TQRMNOSQXHLMKUCDEIOAH00856099,1,2,48,1,4.0,2,1,0,262000.0,65500.0,134.0,197.0,3,3.0,4.0,4.0,2.0,0.0,,0,0,2025
TQRMNOSQXHLMKUCDEIOAH00856099,1,1,14,5,4.0,3,3,3,262000.0,65500.0,134.0,197.0,0,,,,,,,0,0,2025
TQRMNOSQXHLMKUCDEIOAH00856099,1,2,24,5,4.0,4,2,0,262000.0,65500.0,134.0,197.0,3,,,,,,2.0,0,0,2025
TQRMNOPRSHKMLMCDEIOAH00861620,1,1,64,2,1.0,3,1,0,0.0,0.0,127.0,,2,0.0,30.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPRSHKMLMCDEIOAH00861620,1,2,65,2,1.0,3,3,1,0.0,0.0,127.0,,0,,,,,,,0,0,2025
TQRMNORSQHJMKQCDEGKDB00878036,1,2,17,5,1.0,3,3,3,790000.0,197500.0,95.0,174.0,0,,,,,,,0,0,2025
TQRMNORSQHJMKQCDEGKDB00878036,1,2,12,5,1.0,3,3,3,790000.0,197500.0,95.0,174.0,0,,,,,,,0,0,2025
TQRMNORSQHJMKQCDEGKDB00878036,1,2,2,5,4.0,7,4,5,790000.0,197500.0,95.0,174.0,0,,,,,,,0,0,2025
TQRMNOPPXHLMKOCDEGKDB00853118,2,2,57,3,4.0,2,3,4,0.0,0.0,96.0,,0,,,,,,,0,0,2025
TQRMNOPPXHLMKOCDEGKDB00853118,2,2,22,5,4.0,4,1,0,0.0,0.0,96.0,,3,0.0,56.0,0.0,2.0,5.0,,0,0,2025
TQRMNOPPXHLMKOCDEGKDB00853118,2,2,11,5,4.0,1,3,3,0.0,0.0,96.0,,0,,,,,,,0,0,2025
TQRMNOPPXHLMKOCDEGKDB00853118,2,2,9,5,4.0,1,4,3,0.0,0.0,96.0,,0,,,,,,,0,0,2025
TQRMNOSVYHMMKPCDEGKDB00878037,1,1,68,2,1.0,4,3,1,1830000.0,610000.0,84.0,171.0,0,,,,,,,0,0,2025
TQRMNOSVYHMMKPCDEGKDB00878037,1,2,54,2,1.0,4,1,0,1830000.0,610000.0,84.0,171.0,3,0.0,0.0,0.0,1.0,11.0,,0,0,2025
TQRMNOSVYHMMKPCDEGKDB00878037,1,1,27,5,1.0,4,1,0,1830000.0,610000.0,84.0,171.0,3,0.0,36.0,0.0,1.0,9.0,,0,0,2025
TQRMNORYPHMOKRCDEGKDB00878038,1,1,51,3,1.0,4,1,0,0.0,0.0,131.0,,3,0.0,48.0,0.0,2.0,6.0,,0,0,2025
TQRMNORYPHMOKRCDEGKDB00878038,1,2,83,4,1.0,4,3,1,0.0,0.0,131.0,,0,,,,,,,0,0,2025
TQRMNOPWQHJOKTCDEIOAH00873338,1,1,50,1,2.0,3,1,0,2850000.0,1425000.0,144.0,157.0,3,0.0,0.0,0.0,2.0,,,0,0,2025
TQRMNOPWQHJOKTCDEIOAH00873338,1,2,38,1,2.0,3,2,0,2850000.0,1425000.0,144.0,157.0,3,,,,,,5.0,0,0,2025
TQRMNOQQPHLLKPCDEIOAH00856081,1,2,7,5,1.0,1,4,3,0.0,0.0,140.0,,0,,,,,,,0,0,2025
TQRMNOQQPHLLKPCDEIOAH00856081,1,2,5,5,1.0,7,4,5,0.0,0.0,140.0,,0,,,,,,,0,0,2025
TQRMNOQQSHLLKPCDEIOAH00855986,1,1,65,3,1.0,5,3,1,0.0,0.0,201.0,,0,,,,,,,0,0,2025
TQRMNOPPSHLMKQCDEIOAH00856085,1,2,40,5,3.0,5,1,0,430000.0,215000.0,123.0,156.0,3,0.0,0.0,0.0,2.0,3.0,,0,0,2025
TQRMNOPPSHLMKQCDEIOAH00856085,1,2,7,5,3.0,1,4,3,430000.0,215000.0,123.0,156.0,0,,,,,,,0,0,2025
TQRMNOQUPHLMKQCDEIOAH00856086,1,2,56,2,2.0,4,3,4,2400000.0,600000.0,97.0,160.0,0,,,,,,,0,0,2025
TQRMNOQUPHLMKQCDEIOAH00856086,1,1,33,5,1.0,5,1,0,2400000.0,600000.0,97.0,160.0,3,0.0,45.0,0.0,2.0,7.0,,0,0,2025
TQRMNOQUPHLMKQCDEIOAH00856086,1,2,27,5,1.0,6,1,0,2400000.0,600000.0,97.0,160.0,3,0.0,45.0,0.0,2.0,7.0,,0,0,2025
TQRMNOQUPHLMKQCDEIOAH00856086,1,1,60,2,1.0,6,3,1,2400000.0,600000.0,97.0,160.0,0,,,,,,,0,0,2025
TQRMNORRQHKMKRCDEIOAH00857638,1,2,67,3,1.0,2,1,0,0.0,0.0,149.0,,3,0.0,30.0,0.0,1.0,,,0,0,2025
TQRMNORRQHKMKRCDEIOAH00857638,1,1,43,5,1.0,4,1,0,0.0,0.0,149.0,,3,0.0,30.0,0.0,1.0,,,0,0,2025
TQRMNORRQHKMKRCDEIOAH00857638,1,2,30,5,1.0,4,3,4,0.0,0.0,149.0,,0,,,,,,,0,0,2025
TQRMNORRRHKMKRCDEIOAH00857639,1,1,37,2,4.0,4,1,0,0.0,0.0,181.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0,2025
TQRMNORRRHKMKRCDEIOAH00857639,1,2,48,2,4.0,3,1,0,0.0,0.0,181.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQSYHMMKTCDEGKDB00878101,1,1,29,1,4.0,4,1,0,1750000.0,583333.33,89.0,133.0,2,0.0,24.0,0.0,2.0,1.0,,0,0,2025
