codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf,pondera,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing,anio,itf,pondih
TQRMNOPQTHMLMNCDEGJBF00877829,1.0,2.0,44.0,5.0,4.0,6.0,2.0,0.0,150000.0,483.0,3.0,,,,,,5.0,0,0,2025,150000.0,516.0
TQRMNOQYUHJMKPCDEFIAH00872699,1.0,1.0,63.0,2.0,1.0,3.0,3.0,1.0,570000.0,672.0,0.0,,,,,,,0,0,2025,1140000.0,1056.0
TQRMNOQYUHJMKPCDEFIAH00872699,1.0,2.0,70.0,2.0,1.0,3.0,3.0,1.0,570000.0,672.0,0.0,,,,,,,0,0,2025,1140000.0,1056.0
TQRMNORSVHJMKQCDEFIAH00872700,1.0,1.0,37.0,2.0,1.0,6.0,1.0,0.0,120000.0,943.0,3.0,0.0,30.0,0.0,1.0,,,0,0,2025,600000.0,1531.0
TQRMNORVQHKMLPCDEGJBF00877877,1.0,1.0,55.0,3.0,1.0,6.0,1.0,0.0,650000.0,611.0,3.0,2.0,25.0,20.0,2.0,6.0,,0,0,2025,650000.0,655.0
TQRMNORPRHJMLRCDEGJBF00872824,1.0,2.0,72.0,4.0,1.0,5.0,3.0,1.0,830000.0,721.0,0.0,,,,,,,0,0,2025,830000.0,766.0
TQRMNOPWYHKMLSCDEGJBF00861192,1.0,1.0,66.0,2.0,1.0,5.0,3.0,1.0,1426250.0,553.0,0.0,,,,,,,0,0,2025,5705000.0,757.0
TQRMNOPWYHKMLSCDEGJBF00861192,1.0,2.0,69.0,2.0,1.0,6.0,3.0,1.0,1426250.0,553.0,0.0,,,,,,,0,0,2025,5705000.0,757.0
TQRMNOPWYHKMLSCDEGJBF00861192,1.0,1.0,39.0,5.0,1.0,6.0,1.0,0.0,1426250.0,553.0,3.0,0.0,50.0,0.0,1.0,12.0,,0,0,2025,5705000.0,757.0
TQRMNOPWYHKMLSCDEGJBF00861192,1.0,2.0,35.0,5.0,1.0,5.0,1.0,0.0,1426250.0,553.0,3.0,0.0,30.0,0.0,2.0,11.0,,0,0,2025,5705000.0,757.0
TQRMNOTRVHKLLTCDEGJBF00857790,2.0,1.0,30.0,5.0,1.0,5.0,1.0,0.0,1400000.0,714.0,2.0,2.0,48.0,7.0,2.0,1.0,,0,0,2025,1400000.0,771.0
TQRMNOQQUHJOKUCDEGKDB00872619,1.0,2.0,2.0,5.0,4.0,7.0,4.0,5.0,197500.0,99.0,0.0,,,,,,,0,0,2025,790000.0,214.0
TQRMNOPTRHKOKUCDEFMDB00860947,1.0,1.0,52.0,4.0,1.0,6.0,1.0,0.0,1333333.33,420.0,3.0,0.0,24.0,0.0,3.0,8.0,,0,0,2025,4000000.0,563.0
TQRMNOPTRHKOKUCDEFMDB00860947,1.0,2.0,21.0,5.0,1.0,5.0,3.0,3.0,1333333.33,420.0,0.0,,,,,,,0,0,2025,4000000.0,563.0
TQRMNOPTRHKOKUCDEFMDB00860947,1.0,2.0,16.0,5.0,1.0,3.0,3.0,3.0,1333333.33,420.0,0.0,,,,,,,0,0,2025,4000000.0,563.0
TQRMNOPVUHKOLLCDEFMDB00857643,1.0,1.0,75.0,4.0,1.0,3.0,3.0,1.0,825000.0,123.0,0.0,,,,,,,0,0,2025,1650000.0,157.0
TQRMNOPVUHKOLLCDEFMDB00857643,1.0,2.0,51.0,5.0,1.0,4.0,1.0,0.0,825000.0,123.0,3.0,0.0,0.0,0.0,1.0,8.0,,0,0,2025,1650000.0,157.0
TQRMNOPVXHKOLLCDEFMDB00857644,1.0,2.0,58.0,3.0,1.0,6.0,1.0,0.0,1500000.0,142.0,2.0,0.0,48.0,0.0,2.0,1.0,,0,0,2025,1500000.0,180.0
TQRMNOQQYHLOLMCDEFMDB00852214,1.0,1.0,71.0,2.0,1.0,2.0,3.0,1.0,300000.0,131.0,0.0,,,,,,,0,0,2025,600000.0,144.0
TQRMNOQQYHLOLMCDEFMDB00852214,1.0,2.0,71.0,2.0,1.0,2.0,3.0,1.0,300000.0,131.0,0.0,,,,,,,0,0,2025,600000.0,144.0
TQRMNOSQPHMNLNCDEFMDB00877892,1.0,2.0,27.0,1.0,4.0,6.0,1.0,0.0,400000.0,215.0,4.0,0.0,30.0,0.0,2.0,3.0,,0,0,2025,800000.0,335.0
TQRMNOSQPHMNLNCDEFMDB00877892,1.0,1.0,24.0,1.0,1.0,4.0,1.0,0.0,400000.0,215.0,3.0,0.0,44.0,0.0,2.0,6.0,,0,0,2025,800000.0,335.0
TQRMNOPRXHLMKQCDEFLID00861447,1.0,1.0,46.0,2.0,1.0,6.0,1.0,0.0,0.0,662.0,3.0,2.0,49.0,8.0,2.0,11.0,,0,0,2025,0.0,
TQRMNOPRXHLMKQCDEFLID00861447,1.0,2.0,46.0,2.0,1.0,6.0,1.0,0.0,0.0,662.0,3.0,3.0,20.0,29.0,2.0,,,0,0,2025,0.0,
TQRMNOPRXHLMKQCDEFLID00861447,1.0,2.0,18.0,5.0,1.0,5.0,3.0,3.0,0.0,662.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPRXHLMKQCDEFLID00861447,1.0,2.0,14.0,5.0,1.0,3.0,3.0,3.0,0.0,662.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPRXHLMKQCDEFLID00861447,1.0,2.0,8.0,5.0,1.0,1.0,4.0,3.0,0.0,662.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORUPHLOKSCDEFLID00851931,1.0,2.0,66.0,1.0,1.0,1.0,3.0,4.0,571000.0,286.0,0.0,,,,,,,0,0,2025,1142000.0,501.0
TQRMNORUPHLOKSCDEFLID00851931,1.0,1.0,68.0,1.0,1.0,1.0,3.0,1.0,571000.0,286.0,0.0,,,,,,,0,0,2025,1142000.0,501.0
TQRMNOSPUHLOKMCDEFIAH00851567,1.0,2.0,43.0,1.0,1.0,3.0,1.0,0.0,482500.0,747.0,2.0,0.0,18.0,0.0,2.0,1.0,,0,0,2025,1930000.0,1290.0
TQRMNOSPUHLOKMCDEFIAH00851567,1.0,1.0,42.0,1.0,4.0,3.0,1.0,0.0,482500.0,747.0,2.0,0.0,30.0,0.0,2.0,1.0,,0,0,2025,1930000.0,1290.0
TQRMNOSPUHLOKMCDEFIAH00851567,1.0,2.0,18.0,5.0,1.0,3.0,3.0,3.0,482500.0,747.0,0.0,,,,,,,0,0,2025,1930000.0,1290.0
TQRMNOPRUHKLKNCDEGKDB00857833,1.0,1.0,39.0,2.0,1.0,2.0,1.0,0.0,0.0,172.0,3.0,0.0,48.0,0.0,2.0,7.0,,0,0,2025,0.0,
TQRMNOPRUHKLKNCDEGKDB00857833,1.0,2.0,35.0,2.0,4.0,3.0,3.0,4.0,0.0,172.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPRUHKLKNCDEGKDB00857833,1.0,2.0,18.0,5.0,4.0,4.0,3.0,7.0,0.0,172.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPRUHKLKNCDEGKDB00857833,1.0,2.0,12.0,5.0,4.0,3.0,3.0,3.0,0.0,172.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPRUHKLKNCDEGKDB00857833,1.0,1.0,3.0,5.0,4.0,7.0,4.0,5.0,0.0,172.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORVPHKMKNCDEGKDB00857836,1.0,2.0,38.0,1.0,1.0,4.0,1.0,0.0,500000.0,93.0,3.0,0.0,44.0,0.0,1.0,8.0,,0,0,2025,2000000.0,170.0
TQRMNOSQPHMMLNCDEFLID00877740,1.0,2.0,72.0,4.0,1.0,3.0,3.0,4.0,328500.0,364.0,0.0,,,,,,,0,0,2025,1314000.0,994.0
TQRMNOSQPHMMLNCDEFLID00877740,1.0,1.0,46.0,4.0,1.0,4.0,1.0,0.0,328500.0,364.0,3.0,0.0,44.0,0.0,2.0,,,0,0,2025,1314000.0,994.0
TQRMNOSQPHMMLNCDEFLID00877740,1.0,1.0,36.0,5.0,4.0,4.0,3.0,7.0,328500.0,364.0,0.0,,,,,,,0,0,2025,1314000.0,994.0
TQRMNOSQPHMMLNCDEFLID00877740,1.0,1.0,17.0,5.0,1.0,3.0,3.0,3.0,328500.0,364.0,0.0,,,,,,,0,0,2025,1314000.0,994.0
TQRMNOTVTHLMLQCDEFLID00856684,1.0,1.0,37.0,5.0,1.0,3.0,1.0,0.0,900000.0,453.0,3.0,0.0,36.0,0.0,2.0,,,0,0,2025,900000.0,378.0
TQRMNOQSSHKMKRCDEGKDB00865710,1.0,2.0,35.0,5.0,1.0,4.0,1.0,0.0,360000.0,96.0,3.0,2.0,30.0,30.0,2.0,6.0,,0,0,2025,360000.0,144.0
TQRMNOQSXHKMKSCDEGKDB00857886,1.0,1.0,76.0,4.0,1.0,1.0,3.0,1.0,350000.0,65.0,0.0,,,,,,,0,0,2025,350000.0,86.0
TQRMNOQWVHKMLNCDEGKDB00861517,1.0,1.0,60.0,3.0,4.0,2.0,1.0,0.0,0.0,110.0,1.0,0.0,70.0,0.0,2.0,6.0,,0,0,2025,0.0,
TQRMNOQWVHKMLNCDEGKDB00861517,1.0,2.0,18.0,5.0,4.0,5.0,3.0,3.0,0.0,110.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQWVHKMLNCDEGKDB00861517,1.0,1.0,16.0,5.0,4.0,3.0,3.0,3.0,0.0,110.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQWVHKMLNCDEGKDB00861517,1.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,0.0,110.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOSSUHKMLPCDEGKDB00861497,1.0,1.0,35.0,1.0,1.0,4.0,3.0,4.0,0.0,102.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOSSUHKMLPCDEGKDB00861497,1.0,2.0,33.0,1.0,1.0,6.0,1.0,0.0,0.0,102.0,3.0,0.0,0.0,0.0,1.0,6.0,,0,0,2025,0.0,
TQRMNOSSUHKMLPCDEGKDB00861497,1.0,1.0,3.0,5.0,1.0,7.0,4.0,5.0,0.0,102.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOSSVHKMLPCDEGKDB00857888,1.0,1.0,57.0,2.0,1.0,3.0,1.0,0.0,175000.0,103.0,2.0,0.0,40.0,0.0,2.0,1.0,,0,0,2025,350000.0,180.0
TQRMNOSSVHKMLPCDEGKDB00857888,1.0,2.0,59.0,2.0,1.0,3.0,3.0,4.0,175000.0,103.0,0.0,,,,,,,0,0,2025,350000.0,180.0
TQRMNORWQHMMLOCDEFLID00877799,1.0,1.0,20.0,5.0,1.0,4.0,2.0,0.0,255000.0,349.0,3.0,,,,,,5.0,0,0,2025,510000.0,443.0
TQRMNOPTXHMOLPCDEFLID00877800,1.0,2.0,51.0,3.0,4.0,2.0,1.0,0.0,0.0,257.0,3.0,0.0,24.0,0.0,2.0,0.0,,0,0,2025,0.0,
TQRMNOPTXHMOLPCDEFLID00877800,1.0,2.0,30.0,5.0,4.0,4.0,3.0,4.0,0.0,257.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPTXHMOLPCDEFLID00877800,1.0,2.0,24.0,5.0,4.0,3.0,3.0,7.0,0.0,257.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPWSHKOLSCDEFLID00860918,1.0,2.0,69.0,4.0,1.0,2.0,3.0,1.0,0.0,260.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPWSHKOLSCDEFLID00860918,1.0,1.0,28.0,5.0,3.0,3.0,1.0,0.0,0.0,260.0,3.0,0.0,8.0,0.0,1.0,6.0,,0,0,2025,0.0,
TQRMNOPWTHKOLSCDEFLID00856686,1.0,1.0,63.0,3.0,1.0,2.0,1.0,0.0,975000.0,331.0,3.0,0.0,24.0,0.0,2.0,3.0,,0,0,2025,975000.0,634.0
TQRMNORSQHKOLSCDEFLID00877801,1.0,1.0,43.0,2.0,1.0,4.0,1.0,0.0,0.0,395.0,3.0,0.0,18.0,0.0,1.0,,,0,0,2025,0.0,
TQRMNORSQHKOLSCDEFLID00877801,1.0,2.0,42.0,2.0,1.0,6.0,3.0,4.0,0.0,395.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSQHKOLSCDEFLID00877801,1.0,1.0,9.0,5.0,1.0,1.0,4.0,3.0,0.0,395.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSQHKOLSCDEFLID00877801,1.0,1.0,4.0,5.0,1.0,7.0,4.0,5.0,0.0,395.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPTYHMOLQCDEFLID00877802,1.0,2.0,44.0,5.0,4.0,5.0,1.0,0.0,0.0,334.0,3.0,0.0,34.0,0.0,2.0,0.0,,0,0,2025,0.0,
TQRMNOPTYHMOLQCDEFLID00877802,1.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,0.0,334.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPTYHMOLQCDEFLID00877802,1.0,1.0,11.0,5.0,4.0,1.0,3.0,3.0,0.0,334.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSVHJMKQCDEFIAH00872700,1.0,2.0,43.0,2.0,1.0,4.0,3.0,4.0,120000.0,943.0,0.0,,,,,,,0,0,2025,600000.0,1531.0
TQRMNORSVHJMKQCDEFIAH00872700,1.0,2.0,17.0,5.0,1.0,3.0,3.0,3.0,120000.0,943.0,0.0,,,,,,,0,0,2025,600000.0,1531.0
TQRMNORSVHJMKQCDEFIAH00872700,1.0,2.0,12.0,5.0,1.0,3.0,3.0,3.0,120000.0,943.0,0.0,,,,,,,0,0,2025,600000.0,1531.0
TQRMNORSVHJMKQCDEFIAH00872700,1.0,1.0,3.0,5.0,1.0,7.0,4.0,5.0,120000.0,943.0,0.0,,,,,,,0,0,2025,600000.0,1531.0
TQRMNOQYYHMMKOCDEFIAH00877831,1.0,2.0,76.0,4.0,1.0,2.0,3.0,1.0,280000.0,472.0,0.0,,,,,,,0,0,2025,280000.0,579.0
TQRMNOSWWHMMKTCDEIMBF00877832,1.0,2.0,53.0,2.0,1.0,4.0,1.0,0.0,286400.0,211.0,2.0,0.0,36.0,0.0,2.0,2.0,,0,0,2025,1432000.0,314.0
TQRMNOSWWHMMKTCDEIMBF00877832,1.0,2.0,17.0,5.0,1.0,5.0,3.0,3.0,286400.0,211.0,0.0,,,,,,,0,0,2025,1432000.0,314.0
TQRMNOSWWHMMKTCDEIMBF00877832,1.0,1.0,58.0,2.0,1.0,2.0,1.0,0.0,286400.0,211.0,2.0,0.0,36.0,0.0,2.0,2.0,,0,0,2025,1432000.0,314.0
TQRMNOSWWHMMKTCDEIMBF00877832,1.0,2.0,4.0,5.0,1.0,7.0,4.0,5.0,286400.0,211.0,0.0,,,,,,,0,0,2025,1432000.0,314.0
TQRMNOSWWHMMKTCDEIMBF00877832,1.0,1.0,14.0,5.0,4.0,3.0,3.0,3.0,286400.0,211.0,0.0,,,,,,,0,0,2025,1432000.0,314.0
TQRMNORUYHLMKRCDEFLID00852025,1.0,1.0,55.0,2.0,1.0,6.0,1.0,0.0,0.0,318.0,3.0,2.0,35.0,30.0,1.0,12.0,,0,0,2025,0.0,
TQRMNORUYHLMKRCDEFLID00852025,1.0,2.0,52.0,2.0,1.0,6.0,1.0,0.0,0.0,318.0,3.0,2.0,18.0,18.0,1.0,,,0,0,2025,0.0,
TQRMNORUYHLMKRCDEFLID00852025,1.0,1.0,18.0,5.0,1.0,5.0,3.0,3.0,0.0,318.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORRUHKNKRCDEFLID00857636,1.0,1.0,63.0,2.0,1.0,4.0,3.0,1.0,886666.67,761.0,0.0,,,,,,,0,0,2025,2660000.0,1671.0
TQRMNORRUHKNKRCDEFLID00857636,1.0,2.0,62.0,2.0,1.0,4.0,3.0,4.0,886666.67,761.0,0.0,,,,,,,0,0,2025,2660000.0,1671.0
TQRMNORRUHKNKRCDEFLID00857636,1.0,1.0,20.0,5.0,1.0,4.0,3.0,7.0,886666.67,761.0,0.0,,,,,,,0,0,2025,2660000.0,1671.0
TQRMNOPSRHMMLPCDEIGED00877893,1.0,2.0,54.0,1.0,2.0,6.0,1.0,0.0,833333.33,194.0,3.0,0.0,45.0,0.0,2.0,5.0,,0,0,2025,2500000.0,211.0
TQRMNOPSRHMMLPCDEIGED00877893,1.0,1.0,53.0,1.0,1.0,6.0,1.0,0.0,833333.33,194.0,3.0,0.0,32.0,0.0,1.0,,,0,0,2025,2500000.0,211.0
TQRMNOPSRHMMLPCDEIGED00877893,1.0,2.0,10.0,5.0,2.0,1.0,3.0,3.0,833333.33,194.0,0.0,,,,,,,0,0,2025,2500000.0,211.0
TQRMNOTYYHKOKQCDEIMBF00856767,1.0,1.0,62.0,2.0,1.0,6.0,1.0,0.0,0.0,132.0,2.0,2.0,38.0,20.0,2.0,1.0,,0,0,2025,0.0,
TQRMNOTYYHKOKQCDEIMBF00856767,1.0,2.0,60.0,2.0,1.0,6.0,3.0,1.0,0.0,132.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSQHKKKNCDEFKID00860997,1.0,2.0,44.0,1.0,1.0,6.0,1.0,0.0,0.0,1047.0,3.0,0.0,45.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNORSQHKKKNCDEFKID00860997,1.0,1.0,46.0,1.0,1.0,4.0,1.0,0.0,0.0,1047.0,1.0,0.0,60.0,0.0,2.0,5.0,,0,0,2025,0.0,
TQRMNOSPUHLOKMCDEFIAH00851567,1.0,2.0,7.0,5.0,4.0,1.0,4.0,3.0,482500.0,747.0,0.0,,,,,,,0,0,2025,1930000.0,1290.0
TQRMNORUYHLNKRCDEIOAH00856106,1.0,1.0,78.0,2.0,1.0,2.0,3.0,1.0,480000.0,155.0,0.0,,,,,,,0,0,2025,960000.0,256.0
TQRMNORUYHLNKRCDEIOAH00856106,1.0,2.0,81.0,2.0,1.0,2.0,3.0,1.0,480000.0,155.0,0.0,,,,,,,0,0,2025,960000.0,256.0
TQRMNOSSQHJOMMCDEFIAH00872763,1.0,1.0,32.0,1.0,4.0,3.0,1.0,0.0,209333.33,835.0,2.0,0.0,40.0,0.0,2.0,1.0,,0,0,2025,628000.0,1234.0
TQRMNOSSQHJOMMCDEFIAH00872763,1.0,2.0,33.0,1.0,4.0,4.0,3.0,4.0,209333.33,835.0,0.0,,,,,,,0,0,2025,628000.0,1234.0
TQRMNOSSQHJOMMCDEFIAH00872763,1.0,2.0,10.0,5.0,4.0,1.0,3.0,3.0,209333.33,835.0,0.0,,,,,,,0,0,2025,628000.0,1234.0
TQRMNOQPWHLMKPCDEFJAH00851740,1.0,1.0,37.0,1.0,1.0,6.0,1.0,0.0,333333.33,376.0,3.0,0.0,48.0,0.0,2.0,9.0,,0,0,2025,1000000.0,458.0
TQRMNOQPWHLMKPCDEFJAH00851740,1.0,2.0,35.0,1.0,1.0,6.0,3.0,4.0,333333.33,376.0,0.0,,,,,,,0,0,2025,1000000.0,458.0
TQRMNOQPWHLMKPCDEFJAH00851740,1.0,2.0,12.0,5.0,1.0,3.0,3.0,3.0,333333.33,376.0,0.0,,,,,,,0,0,2025,1000000.0,458.0
TQRMNORVPHKMKNCDEGKDB00857836,1.0,1.0,37.0,1.0,1.0,4.0,1.0,0.0,500000.0,93.0,3.0,0.0,40.0,0.0,1.0,8.0,,0,0,2025,2000000.0,170.0
TQRMNORVPHKMKNCDEGKDB00857836,1.0,1.0,9.0,5.0,1.0,1.0,4.0,3.0,500000.0,93.0,0.0,,,,,,,0,0,2025,2000000.0,170.0
TQRMNORVPHKMKNCDEGKDB00857836,1.0,1.0,7.0,5.0,1.0,1.0,4.0,3.0,500000.0,93.0,0.0,,,,,,,0,0,2025,2000000.0,170.0
TQRMNORYRHLMLMCDEFKID00877296,1.0,2.0,34.0,1.0,2.0,6.0,1.0,0.0,875000.0,708.0,3.0,0.0,30.0,0.0,1.0,7.0,,0,0,2025,1750000.0,1207.0
TQRMNORYRHLMLMCDEFKID00877296,1.0,1.0,34.0,1.0,1.0,5.0,1.0,0.0,875000.0,708.0,3.0,0.0,30.0,0.0,2.0,3.0,,0,0,2025,1750000.0,1207.0
TQRMNOPYPHMOLPCDEFKID00877714,1.0,1.0,59.0,2.0,1.0,2.0,1.0,0.0,0.0,767.0,3.0,0.0,40.0,0.0,2.0,6.0,,0,0,2025,0.0,
TQRMNOPYPHMOLPCDEFKID00877714,1.0,2.0,58.0,2.0,1.0,2.0,3.0,4.0,0.0,767.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPQRHJOLPCDEFKID00876887,1.0,2.0,68.0,5.0,1.0,3.0,3.0,1.0,335000.0,901.0,0.0,,,,,,,0,0,2025,670000.0,1131.0
TQRMNOPQRHJOLPCDEFKID00876887,1.0,2.0,93.0,4.0,1.0,4.0,3.0,7.0,335000.0,901.0,0.0,,,,,,,0,0,2025,670000.0,1131.0
TQRMNOSYYHJOLPCDEFKID00876888,1.0,1.0,37.0,5.0,2.0,4.0,1.0,0.0,400000.0,1011.0,3.0,0.0,35.0,0.0,2.0,2.0,,0,0,2025,1200000.0,1323.0
TQRMNOSYYHJOLPCDEFKID00876888,1.0,1.0,22.0,5.0,4.0,4.0,3.0,4.0,400000.0,1011.0,0.0,,,,,,,0,0,2025,1200000.0,1323.0
TQRMNOSYYHJOLPCDEFKID00876888,1.0,1.0,59.0,3.0,4.0,3.0,1.0,0.0,400000.0,1011.0,3.0,0.0,25.0,0.0,2.0,2.0,,0,0,2025,1200000.0,1323.0
TQRMNOQQUHJMLQCDEFKID00877599,1.0,1.0,62.0,2.0,1.0,2.0,3.0,1.0,283333.33,749.0,0.0,,,,,,,0,0,2025,850000.0,919.0
TQRMNOQQUHJMLQCDEFKID00877599,1.0,2.0,55.0,2.0,1.0,4.0,3.0,4.0,283333.33,749.0,0.0,,,,,,,0,0,2025,850000.0,919.0
TQRMNOPXVHKMLQCDEGKDB00860808,1.0,2.0,41.0,3.0,1.0,4.0,1.0,0.0,500000.0,83.0,3.0,0.0,48.0,0.0,2.0,7.0,,0,0,2025,1500000.0,118.0
TQRMNOPXVHKMLQCDEGKDB00860808,1.0,2.0,19.0,5.0,1.0,5.0,3.0,3.0,500000.0,83.0,0.0,,,,,,,0,0,2025,1500000.0,118.0
TQRMNOPXVHKMLQCDEGKDB00860808,1.0,1.0,17.0,5.0,1.0,4.0,3.0,4.0,500000.0,83.0,0.0,,,,,,,0,0,2025,1500000.0,118.0
TQRMNOQWSHKNKMCDEGKDB00877762,1.0,2.0,57.0,5.0,1.0,2.0,3.0,4.0,0.0,156.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQWSHKNKMCDEGKDB00877762,1.0,1.0,19.0,5.0,4.0,4.0,1.0,0.0,0.0,156.0,3.0,0.0,60.0,0.0,2.0,2.0,,0,0,2025,0.0,
TQSMNOTWUHKNKMCDEGKDB00859045,2.0,2.0,32.0,1.0,4.0,1.0,3.0,4.0,200000.0,191.0,0.0,,,,,,,0,0,2025,400000.0,213.0
TQSMNOTWUHKNKMCDEGKDB00859045,2.0,1.0,32.0,1.0,4.0,1.0,1.0,0.0,200000.0,191.0,3.0,0.0,48.0,0.0,2.0,5.0,,0,0,2025,400000.0,213.0
TQRMNORRYHKMLSCDEGJBF00860860,1.0,2.0,38.0,5.0,1.0,4.0,1.0,0.0,585500.0,748.0,3.0,0.0,0.0,0.0,1.0,12.0,,0,0,2025,1171000.0,833.0
TQRMNORRYHKMLSCDEGJBF00860860,1.0,1.0,14.0,5.0,1.0,3.0,3.0,3.0,585500.0,748.0,0.0,,,,,,,0,0,2025,1171000.0,833.0
TQRMNORTSHMMMLCDEGJBF00877763,1.0,2.0,63.0,2.0,1.0,4.0,1.0,0.0,0.0,500.0,2.0,0.0,12.0,0.0,2.0,1.0,,0,0,2025,0.0,
TQRMNORTSHMMMLCDEGJBF00877763,1.0,1.0,65.0,2.0,1.0,4.0,1.0,0.0,0.0,500.0,2.0,0.0,56.0,0.0,2.0,1.0,,0,0,2025,0.0,
TQRMNOPTYHMOLQCDEFLID00877802,1.0,1.0,18.0,5.0,4.0,3.0,3.0,7.0,0.0,334.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPTYHMOLQCDEFLID00877802,1.0,2.0,67.0,4.0,1.0,1.0,3.0,1.0,0.0,334.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORVVHJNKOCDEIKAH00872706,1.0,2.0,76.0,3.0,1.0,3.0,3.0,4.0,0.0,531.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORVVHJNKOCDEIKAH00872706,1.0,2.0,39.0,5.0,1.0,5.0,1.0,0.0,0.0,531.0,3.0,2.0,20.0,12.0,1.0,,,0,0,2025,0.0,
TQRMNOPVTHKNMOCDEGJBF00861255,1.0,2.0,66.0,5.0,1.0,1.0,3.0,4.0,305000.0,495.0,0.0,,,,,,,0,0,2025,610000.0,534.0
TQRMNOPVTHKNMOCDEGJBF00861255,1.0,2.0,58.0,5.0,4.0,2.0,1.0,0.0,305000.0,495.0,3.0,0.0,30.0,0.0,2.0,0.0,,0,0,2025,610000.0,534.0
TQRMNOSXQHLMMPCDEGJBF00876452,1.0,1.0,37.0,1.0,1.0,4.0,1.0,0.0,2000000.0,599.0,2.0,0.0,49.0,0.0,2.0,2.0,,0,0,2025,4000000.0,704.0
TQRMNOSXQHLMMPCDEGJBF00876452,1.0,2.0,42.0,1.0,4.0,4.0,1.0,0.0,2000000.0,599.0,2.0,0.0,49.0,0.0,2.0,2.0,,0,0,2025,4000000.0,704.0
TQRMNOPXRHJKKMCDEIMBF00872705,1.0,2.0,70.0,4.0,1.0,6.0,1.0,0.0,3000000.0,126.0,2.0,0.0,30.0,0.0,2.0,2.0,,0,0,2025,6000000.0,236.0
TQRMNOPXRHJKKMCDEIMBF00872705,1.0,2.0,45.0,5.0,1.0,5.0,1.0,0.0,3000000.0,126.0,2.0,0.0,40.0,0.0,2.0,1.0,,0,0,2025,6000000.0,236.0
TQRMNORYYHKMKOCDEFMDB00860901,1.0,1.0,54.0,2.0,1.0,6.0,1.0,0.0,0.0,189.0,3.0,0.0,40.0,0.0,3.0,,,0,0,2025,0.0,
TQRMNORYYHKMKOCDEFMDB00860901,1.0,2.0,53.0,2.0,1.0,6.0,1.0,0.0,0.0,189.0,3.0,0.0,0.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNORYYHKMKOCDEFMDB00860901,1.0,1.0,23.0,5.0,1.0,5.0,3.0,3.0,0.0,189.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORYYHKMKOCDEFMDB00860901,1.0,2.0,21.0,5.0,1.0,5.0,3.0,3.0,0.0,189.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORYYHKMKOCDEFMDB00860901,1.0,1.0,17.0,5.0,1.0,3.0,3.0,3.0,0.0,189.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPSQHJMLRCDEFKID00877878,1.0,2.0,35.0,1.0,1.0,3.0,3.0,4.0,354000.0,681.0,0.0,,,,,,,0,0,2025,1770000.0,957.0
TQRMNOPSQHJMLRCDEFKID00877878,1.0,1.0,29.0,1.0,1.0,3.0,1.0,0.0,354000.0,681.0,3.0,0.0,72.0,0.0,2.0,,,0,0,2025,1770000.0,957.0
TQRMNOPSQHJMLRCDEFKID00877878,1.0,2.0,17.0,5.0,1.0,3.0,3.0,3.0,354000.0,681.0,0.0,,,,,,,0,0,2025,1770000.0,957.0
TQRMNOPSQHJMLRCDEFKID00877878,1.0,2.0,12.0,5.0,1.0,1.0,3.0,3.0,354000.0,681.0,0.0,,,,,,,0,0,2025,1770000.0,957.0
