codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf,pondera,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing
195506  ,1.0,2.0,82.0,4.0,1.0,1.0,3.0,1.0,740.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
195798  ,1.0,1.0,48.0,2.0,1.0,4.0,1.0,0.0,116.66666666666667,287.0,3.0,0.0,35.0,0.0,1.0,9.0,0.0,0,0
195798  ,1.0,2.0,48.0,2.0,1.0,4.0,3.0,4.0,116.66666666666667,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
195798  ,1.0,2.0,25.0,5.0,4.0,4.0,2.0,0.0,116.66666666666667,287.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
196382  ,2.0,2.0,20.0,5.0,1.0,5.0,3.0,3.0,325.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
196382  ,2.0,2.0,17.0,5.0,1.0,5.0,3.0,3.0,325.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
196590  ,1.0,2.0,22.0,5.0,4.0,5.0,3.0,3.0,400.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
196590  ,1.0,2.0,22.0,5.0,1.0,5.0,3.0,3.0,400.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
196816  ,1.0,1.0,55.0,2.0,1.0,3.0,1.0,0.0,873.3333333333334,347.0,3.0,0.0,48.0,0.0,2.0,8.0,0.0,0,0
196816  ,1.0,2.0,54.0,2.0,1.0,3.0,1.0,0.0,873.3333333333334,347.0,3.0,0.0,20.0,0.0,2.0,2.0,0.0,0,0
196816  ,1.0,1.0,24.0,5.0,4.0,4.0,1.0,0.0,873.3333333333334,347.0,3.0,0.0,48.0,0.0,2.0,8.0,0.0,0,0
197127  ,1.0,1.0,51.0,2.0,1.0,3.0,1.0,0.0,550.0,333.0,3.0,0.0,35.0,0.0,1.0,10.0,0.0,0,0
197127  ,1.0,2.0,48.0,2.0,1.0,4.0,3.0,4.0,550.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
197127  ,1.0,2.0,24.0,5.0,1.0,5.0,1.0,0.0,550.0,333.0,3.0,0.0,35.0,0.0,1.0,10.0,0.0,0,0
197127  ,1.0,2.0,22.0,5.0,1.0,5.0,1.0,0.0,550.0,333.0,3.0,0.0,45.0,0.0,2.0,9.0,0.0,0,0
197127  ,1.0,1.0,20.0,5.0,1.0,5.0,3.0,3.0,550.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
197554  ,1.0,2.0,74.0,4.0,12.0,2.0,3.0,1.0,500.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
197660  ,1.0,1.0,36.0,2.0,1.0,6.0,1.0,0.0,450.0,327.0,3.0,0.0,48.0,0.0,2.0,12.0,0.0,0,0
197660  ,1.0,2.0,36.0,2.0,1.0,6.0,3.0,4.0,450.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
197660  ,1.0,2.0,5.0,5.0,1.0,1.0,4.0,5.0,450.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
197660  ,1.0,1.0,1.0,5.0,1.0,7.0,4.0,5.0,450.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
198003  ,1.0,1.0,39.0,5.0,4.0,2.0,1.0,0.0,0.0,479.0,2.0,0.0,40.0,0.0,2.0,1.0,0.0,0,0
198829  ,1.0,1.0,62.0,4.0,4.0,2.0,1.0,0.0,212.5,259.0,3.0,0.0,60.0,0.0,2.0,2.0,0.0,0,0
198829  ,1.0,2.0,22.0,5.0,4.0,3.0,3.0,4.0,212.5,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
198829  ,1.0,2.0,4.0,5.0,4.0,7.0,4.0,5.0,212.5,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
198829  ,1.0,1.0,2.0,5.0,4.0,7.0,4.0,5.0,212.5,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
199566  ,1.0,2.0,43.0,3.0,4.0,4.0,1.0,0.0,170.0,472.0,2.0,2.0,24.0,4.0,2.0,1.0,0.0,0,0
199566  ,1.0,1.0,10.0,5.0,4.0,1.0,3.0,3.0,170.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
199922  ,1.0,2.0,64.0,3.0,1.0,6.0,3.0,1.0,460.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
199922  ,1.0,2.0,26.0,5.0,1.0,6.0,1.0,0.0,460.0,327.0,3.0,3.0,25.0,15.0,1.0,6.0,0.0,0,0
200033  ,1.0,1.0,64.0,5.0,4.0,4.0,3.0,4.0,300.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200033  ,1.0,2.0,75.0,5.0,1.0,3.0,3.0,1.0,300.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200036  ,1.0,1.0,34.0,5.0,1.0,6.0,1.0,0.0,650.0,416.0,3.0,0.0,30.0,0.0,1.0,11.0,0.0,0,0
200985  ,1.0,2.0,64.0,4.0,1.0,4.0,3.0,1.0,1300.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201320  ,1.0,2.0,54.0,3.0,1.0,6.0,1.0,0.0,846.6666666666666,292.0,3.0,0.0,35.0,0.0,1.0,99.0,0.0,0,0
201320  ,1.0,2.0,19.0,5.0,1.0,4.0,3.0,4.0,846.6666666666666,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201320  ,1.0,2.0,20.0,5.0,1.0,5.0,3.0,3.0,846.6666666666666,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201357  ,1.0,1.0,65.0,1.0,1.0,1.0,3.0,1.0,150.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201357  ,1.0,2.0,63.0,1.0,4.0,2.0,3.0,4.0,150.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201797  ,1.0,2.0,81.0,4.0,1.0,4.0,3.0,1.0,600.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201802  ,1.0,2.0,73.0,4.0,1.0,4.0,3.0,1.0,1070.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
202386  ,1.0,2.0,60.0,4.0,2.0,6.0,1.0,0.0,1400.0,324.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0
202386  ,1.0,1.0,28.0,5.0,2.0,6.0,1.0,0.0,1400.0,324.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0
203113  ,1.0,1.0,67.0,3.0,4.0,3.0,1.0,0.0,300.0,344.0,2.0,0.0,84.0,0.0,2.0,1.0,0.0,0,0
203702  ,1.0,2.0,59.0,3.0,1.0,6.0,1.0,0.0,3333.3333333333335,337.0,3.0,0.0,30.0,0.0,1.0,12.0,0.0,0,0
203702  ,1.0,2.0,19.0,5.0,1.0,3.0,3.0,3.0,3333.3333333333335,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
203702  ,1.0,2.0,18.0,5.0,1.0,5.0,3.0,3.0,3333.3333333333335,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204048  ,1.0,2.0,22.0,5.0,4.0,5.0,3.0,3.0,300.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204048  ,1.0,2.0,21.0,5.0,4.0,5.0,2.0,0.0,300.0,385.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0
204048  ,1.0,2.0,22.0,5.0,4.0,5.0,3.0,3.0,300.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204302  ,1.0,2.0,52.0,5.0,1.0,4.0,1.0,0.0,1100.0,430.0,3.0,2.0,30.0,15.0,1.0,9.0,0.0,0,0
204569  ,1.0,2.0,59.0,3.0,1.0,4.0,3.0,4.0,350.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204569  ,1.0,1.0,28.0,5.0,1.0,5.0,1.0,0.0,350.0,351.0,2.0,0.0,40.0,0.0,2.0,1.0,0.0,0,0
204795  ,1.0,1.0,58.0,2.0,1.0,2.0,1.0,0.0,462.5,373.0,3.0,0.0,30.0,0.0,1.0,9.0,0.0,0,0
204795  ,1.0,2.0,55.0,2.0,1.0,4.0,1.0,0.0,462.5,373.0,2.0,0.0,40.0,0.0,2.0,2.0,0.0,0,0
204795  ,1.0,2.0,19.0,5.0,1.0,3.0,1.0,0.0,462.5,373.0,2.0,0.0,40.0,0.0,2.0,2.0,0.0,0,0
204795  ,1.0,1.0,22.0,5.0,4.0,5.0,1.0,0.0,462.5,373.0,3.0,0.0,44.0,0.0,2.0,5.0,0.0,0,0
205045  ,1.0,2.0,88.0,4.0,1.0,1.0,3.0,1.0,390.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205408  ,1.0,1.0,56.0,5.0,1.0,4.0,1.0,0.0,1250.0,370.0,1.0,0.0,42.0,0.0,2.0,6.0,0.0,0,0
205408  ,1.0,2.0,85.0,4.0,1.0,2.0,3.0,1.0,1250.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205466  ,1.0,1.0,48.0,1.0,4.0,3.0,1.0,0.0,605.0,376.0,3.0,0.0,70.0,0.0,2.0,1.0,0.0,0,0
205466  ,1.0,2.0,54.0,1.0,1.0,2.0,3.0,1.0,605.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205488  ,1.0,2.0,52.0,3.0,4.0,3.0,1.0,0.0,350.0,362.0,3.0,0.0,30.0,0.0,2.0,0.0,0.0,0,0
205488  ,1.0,1.0,22.0,5.0,4.0,5.0,1.0,0.0,350.0,362.0,3.0,0.0,44.0,0.0,2.0,99.0,0.0,0,0
205732  ,1.0,1.0,25.0,1.0,1.0,3.0,1.0,0.0,133.33333333333334,358.0,3.0,0.0,54.0,0.0,2.0,4.0,0.0,0,0
205732  ,1.0,2.0,24.0,1.0,4.0,4.0,3.0,4.0,133.33333333333334,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205732  ,1.0,2.0,2.0,5.0,4.0,7.0,4.0,5.0,133.33333333333334,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205964  ,1.0,2.0,61.0,4.0,1.0,2.0,1.0,0.0,486.0,437.0,3.0,0.0,16.0,0.0,2.0,0.0,0.0,0,0
205964  ,1.0,1.0,28.0,5.0,4.0,3.0,3.0,4.0,486.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205964  ,1.0,1.0,24.0,5.0,1.0,4.0,1.0,0.0,486.0,437.0,3.0,0.0,40.0,0.0,2.0,8.0,0.0,0,0
206007  ,1.0,1.0,49.0,2.0,1.0,7.0,1.0,0.0,350.0,363.0,3.0,0.0,44.0,0.0,2.0,99.0,0.0,0,0
206007  ,1.0,2.0,29.0,2.0,1.0,6.0,1.0,0.0,350.0,363.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0,0
206007  ,1.0,2.0,14.0,5.0,1.0,2.0,3.0,3.0,350.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206132  ,1.0,2.0,64.0,4.0,4.0,1.0,3.0,3.0,150.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
206435  ,1.0,1.0,56.0,2.0,1.0,5.0,1.0,0.0,1000.0,332.0,3.0,0.0,35.0,0.0,1.0,7.0,0.0,0,0
206435  ,1.0,2.0,51.0,2.0,1.0,4.0,1.0,0.0,1000.0,332.0,1.0,0.0,48.0,0.0,2.0,2.0,0.0,0,0
206435  ,1.0,2.0,25.0,5.0,1.0,5.0,1.0,0.0,1000.0,332.0,3.0,0.0,45.0,0.0,2.0,10.0,0.0,0,0
206521  ,1.0,1.0,59.0,5.0,2.0,5.0,2.0,0.0,750.0,373.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
206521  ,1.0,2.0,56.0,5.0,1.0,6.0,1.0,0.0,750.0,373.0,3.0,0.0,30.0,0.0,1.0,7.0,0.0,0,0
207474  ,1.0,2.0,68.0,5.0,1.0,2.0,3.0,1.0,400.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
207474  ,1.0,1.0,36.0,5.0,4.0,4.0,1.0,0.0,400.0,342.0,2.0,0.0,30.0,0.0,2.0,1.0,0.0,0,0
207574  ,1.0,1.0,27.0,1.0,4.0,2.0,1.0,0.0,91.66666666666667,339.0,3.0,0.0,45.0,0.0,2.0,6.0,0.0,0,0
207574  ,1.0,2.0,25.0,1.0,4.0,2.0,1.0,0.0,91.66666666666667,339.0,3.0,0.0,10.0,0.0,2.0,0.0,0.0,0,0
207574  ,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,91.66666666666667,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
207574  ,1.0,2.0,6.0,5.0,4.0,1.0,4.0,3.0,91.66666666666667,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
207574  ,1.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,91.66666666666667,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
207574  ,1.0,1.0,1.0,5.0,4.0,7.0,4.0,5.0,91.66666666666667,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
208888  ,1.0,1.0,83.0,4.0,1.0,2.0,3.0,1.0,499.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
209376  ,2.0,1.0,31.0,1.0,4.0,4.0,1.0,0.0,500.0,359.0,2.0,0.0,20.0,0.0,2.0,1.0,0.0,0,0
209376  ,2.0,2.0,27.0,1.0,2.0,5.0,3.0,3.0,500.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
209389  ,1.0,2.0,46.0,3.0,4.0,2.0,1.0,0.0,190.0,373.0,3.0,2.0,15.0,12.0,1.0,7.0,0.0,0,0
209389  ,1.0,1.0,18.0,5.0,4.0,3.0,3.0,3.0,190.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
209817  ,1.0,1.0,28.0,2.0,1.0,5.0,1.0,0.0,1150.0,479.0,3.0,0.0,60.0,0.0,2.0,8.0,0.0,0,0
209817  ,1.0,2.0,32.0,2.0,1.0,6.0,1.0,0.0,1150.0,479.0,3.0,0.0,40.0,0.0,3.0,7.0,0.0,0,0
210296  ,1.0,2.0,67.0,4.0,4.0,1.0,1.0,0.0,460.0,328.0,3.0,0.0,12.0,0.0,2.0,0.0,0.0,0,0
210296  ,1.0,2.0,44.0,5.0,1.0,3.0,1.0,0.0,460.0,328.0,3.0,0.0,44.0,0.0,2.0,6.0,0.0,0,0
210563  ,1.0,1.0,51.0,2.0,1.0,4.0,1.0,0.0,404.0,429.0,2.0,0.0,48.0,0.0,2.0,2.0,0.0,0,0
210563  ,1.0,2.0,48.0,2.0,1.0,4.0,1.0,0.0,404.0,429.0,2.0,0.0,48.0,0.0,2.0,2.0,0.0,0,0
210563  ,1.0,2.0,24.0,5.0,1.0,5.0,3.0,4.0,404.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
210563  ,1.0,2.0,20.0,5.0,1.0,5.0,3.0,3.0,404.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
210563  ,1.0,1.0,11.0,5.0,1.0,1.0,3.0,3.0,404.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
210644  ,2.0,1.0,41.0,1.0,1.0,1.0,1.0,0.0,740.0,345.0,3.0,0.0,58.0,0.0,2.0,7.0,0.0,0,0
210644  ,2.0,2.0,43.0,1.0,1.0,6.0,1.0,0.0,740.0,345.0,3.0,0.0,40.0,0.0,2.0,10.0,0.0,0,0
211417  ,1.0,2.0,27.0,1.0,4.0,3.0,3.0,4.0,100.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211417  ,1.0,1.0,29.0,1.0,4.0,2.0,1.0,0.0,100.0,319.0,3.0,0.0,48.0,0.0,2.0,7.0,0.0,0,0
211417  ,1.0,1.0,5.0,5.0,4.0,1.0,4.0,5.0,100.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211417  ,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,100.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
212154  ,1.0,1.0,52.0,2.0,1.0,5.0,1.0,0.0,890.0,303.0,3.0,0.0,45.0,0.0,1.0,7.0,0.0,0,0
212154  ,1.0,2.0,50.0,2.0,1.0,5.0,3.0,3.0,890.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
212154  ,1.0,2.0,22.0,5.0,1.0,5.0,3.0,3.0,890.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
213533  ,1.0,2.0,47.0,4.0,1.0,3.0,2.0,0.0,166.66666666666666,312.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0
213533  ,1.0,1.0,17.0,5.0,1.0,3.0,3.0,3.0,166.66666666666666,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
213533  ,1.0,1.0,13.0,5.0,1.0,2.0,3.0,3.0,166.66666666666666,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
213773  ,1.0,1.0,36.0,2.0,1.0,4.0,1.0,0.0,675.6666666666666,372.0,3.0,0.0,40.0,0.0,1.0,12.0,0.0,0,0
213773  ,1.0,2.0,33.0,2.0,1.0,6.0,1.0,0.0,675.6666666666666,372.0,3.0,0.0,30.0,0.0,1.0,12.0,0.0,0,0
213773  ,1.0,2.0,4.0,5.0,1.0,7.0,4.0,5.0,675.6666666666666,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
213792  ,1.0,1.0,61.0,2.0,1.0,2.0,3.0,1.0,400.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
213792  ,1.0,2.0,54.0,2.0,1.0,2.0,3.0,4.0,400.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214164  ,1.0,2.0,49.0,1.0,1.0,3.0,3.0,4.0,370.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214164  ,1.0,1.0,52.0,1.0,1.0,2.0,3.0,1.0,370.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214299  ,1.0,2.0,24.0,5.0,4.0,3.0,3.0,4.0,183.33333333333334,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214299  ,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,183.33333333333334,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214299  ,1.0,1.0,7.0,5.0,4.0,1.0,4.0,3.0,183.33333333333334,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214801  ,1.0,2.0,20.0,1.0,4.0,3.0,3.0,4.0,233.33333333333334,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214801  ,1.0,2.0,1.0,5.0,4.0,7.0,4.0,5.0,233.33333333333334,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
214801  ,1.0,1.0,22.0,1.0,4.0,2.0,1.0,0.0,233.33333333333334,273.0,3.0,0.0,50.0,0.0,2.0,99.0,0.0,0,0
215101  ,1.0,1.0,37.0,1.0,4.0,1.0,1.0,0.0,206.25,294.0,3.0,0.0,20.0,0.0,1.0,9.0,0.0,0,0
215101  ,1.0,2.0,32.0,1.0,4.0,3.0,1.0,0.0,206.25,294.0,3.0,0.0,20.0,0.0,1.0,9.0,0.0,0,0
215101  ,1.0,2.0,6.0,5.0,4.0,1.0,4.0,3.0,206.25,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
215101  ,1.0,2.0,4.0,5.0,4.0,7.0,4.0,5.0,206.25,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216023  ,1.0,1.0,70.0,2.0,1.0,1.0,3.0,1.0,272.5,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216023  ,1.0,2.0,69.0,2.0,1.0,2.0,3.0,4.0,272.5,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216023  ,1.0,1.0,46.0,5.0,4.0,4.0,1.0,0.0,272.5,353.0,2.0,0.0,30.0,0.0,2.0,1.0,0.0,0,0
216023  ,1.0,1.0,44.0,5.0,4.0,4.0,1.0,0.0,272.5,353.0,3.0,0.0,50.0,0.0,2.0,7.0,0.0,0,0
216475  ,2.0,2.0,54.0,3.0,1.0,6.0,3.0,4.0,166.66666666666666,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216475  ,2.0,2.0,23.0,5.0,1.0,5.0,3.0,3.0,166.66666666666666,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
216475  ,2.0,1.0,19.0,5.0,1.0,5.0,3.0,3.0,166.66666666666666,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217069  ,1.0,2.0,39.0,5.0,1.0,2.0,1.0,0.0,174.6,334.0,3.0,0.0,35.0,0.0,2.0,7.0,0.0,0,0
217069  ,1.0,2.0,18.0,5.0,1.0,3.0,2.0,0.0,174.6,334.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0
217069  ,1.0,2.0,14.0,5.0,1.0,3.0,3.0,3.0,174.6,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217069  ,1.0,1.0,12.0,5.0,1.0,2.0,3.0,3.0,174.6,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217069  ,1.0,2.0,76.0,4.0,4.0,1.0,3.0,1.0,174.6,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217322  ,1.0,2.0,31.0,1.0,1.0,4.0,1.0,0.0,900.0,343.0,3.0,0.0,48.0,0.0,2.0,2.0,0.0,0,0
217322  ,1.0,1.0,36.0,1.0,1.0,4.0,1.0,0.0,900.0,343.0,3.0,0.0,48.0,0.0,2.0,9.0,0.0,0,0
217895  ,1.0,1.0,53.0,2.0,1.0,2.0,1.0,0.0,750.0,289.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,0,0
217895  ,1.0,2.0,50.0,2.0,1.0,2.0,3.0,4.0,750.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
218701  ,1.0,2.0,78.0,4.0,1.0,4.0,3.0,1.0,648.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
218840  ,1.0,1.0,35.0,5.0,1.0,4.0,1.0,0.0,2310.0,493.0,3.0,0.0,48.0,0.0,2.0,9.0,0.0,0,0
219320  ,1.0,1.0,74.0,2.0,1.0,6.0,3.0,1.0,1500.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219320  ,1.0,2.0,58.0,2.0,1.0,6.0,1.0,0.0,1500.0,367.0,2.0,0.0,30.0,0.0,2.0,1.0,0.0,0,0
219350  ,1.0,2.0,48.0,2.0,1.0,6.0,1.0,0.0,532.5,335.0,3.0,0.0,30.0,0.0,2.0,9.0,0.0,0,0
219350  ,1.0,2.0,23.0,5.0,1.0,5.0,1.0,0.0,532.5,335.0,3.0,0.0,25.0,0.0,2.0,2.0,0.0,0,0
219350  ,1.0,1.0,21.0,5.0,1.0,5.0,3.0,3.0,532.5,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219350  ,1.0,2.0,15.0,5.0,1.0,3.0,3.0,3.0,532.5,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219527  ,1.0,1.0,43.0,2.0,2.0,6.0,1.0,0.0,175.0,333.0,1.0,0.0,48.0,0.0,2.0,2.0,0.0,0,0
219527  ,1.0,2.0,38.0,2.0,2.0,4.0,3.0,4.0,175.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219527  ,1.0,2.0,22.0,5.0,2.0,5.0,3.0,3.0,175.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219527  ,1.0,1.0,13.0,5.0,2.0,2.0,3.0,3.0,175.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219600  ,1.0,2.0,43.0,5.0,1.0,3.0,1.0,0.0,231.42857142857142,312.0,3.0,0.0,52.0,0.0,2.0,11.0,0.0,0,0
219600  ,1.0,1.0,24.0,5.0,1.0,6.0,1.0,0.0,231.42857142857142,312.0,3.0,0.0,56.0,0.0,2.0,9.0,0.0,0,0
219600  ,1.0,1.0,16.0,5.0,1.0,3.0,3.0,3.0,231.42857142857142,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219600  ,1.0,2.0,15.0,5.0,1.0,3.0,3.0,3.0,231.42857142857142,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219600  ,1.0,2.0,23.0,5.0,4.0,5.0,1.0,0.0,231.42857142857142,312.0,3.0,0.0,14.0,0.0,2.0,7.0,0.0,0,0
219600  ,1.0,1.0,24.0,5.0,4.0,2.0,2.0,0.0,231.42857142857142,312.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0
219600  ,1.0,1.0,0.0,5.0,1.0,7.0,4.0,5.0,231.42857142857142,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219931  ,1.0,2.0,30.0,5.0,4.0,2.0,1.0,0.0,25.0,245.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,0,0
219931  ,1.0,2.0,13.0,5.0,4.0,2.0,3.0,3.0,25.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219931  ,1.0,2.0,12.0,5.0,4.0,1.0,3.0,3.0,25.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219931  ,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,25.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219931  ,1.0,2.0,7.0,5.0,4.0,1.0,4.0,3.0,25.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219931  ,1.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,25.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219975  ,1.0,1.0,36.0,2.0,1.0,6.0,1.0,0.0,484.0,320.0,3.0,2.0,35.0,20.0,1.0,10.0,0.0,0,0
219975  ,1.0,2.0,34.0,2.0,1.0,6.0,1.0,0.0,484.0,320.0,3.0,0.0,35.0,0.0,1.0,10.0,0.0,0,0
219975  ,1.0,2.0,15.0,5.0,1.0,3.0,3.0,3.0,484.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219975  ,1.0,1.0,10.0,5.0,1.0,1.0,3.0,3.0,484.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219975  ,1.0,2.0,8.0,5.0,1.0,1.0,4.0,3.0,484.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220022  ,1.0,1.0,31.0,2.0,1.0,4.0,1.0,0.0,170.0,377.0,3.0,0.0,48.0,0.0,1.0,10.0,0.0,0,0
